,vehicle_id,trip_id,route_id,lat,lon,agency_id,route_short_name,route_type,agency_name
281,9031001003003825,14010000702100590,,59.40908432006836,17.863826751708984,,,,
282,9031001006502246,14010000729215355,,59.19707489013672,17.797529220581055,,,,
283,9031001001007180,14010000719659212,,59.328819274902344,18.060964584350586,,,,
284,9031001004500400,14010000720568334,,59.62960433959961,17.860761642456055,,,,
285,9031001001004545,14010000723305596,,59.34097671508789,17.9384708404541,,,,
286,9031001003003521,14010000644190420,,59.512508392333984,17.64790916442871,,,,
287,9031001004583596,14010000725098537,,59.65675735473633,18.267532348632812,,,,
288,9031001002500175,,9011001001900000,59.33656311035156,17.95317268371582,505000000000000001,19,401,AB SL Kundtjänst
289,9031001002500167,14010100728277229,,59.34845733642578,17.882732391357422,,,,
290,9031001007095342,14010000719583172,,59.35688781738281,18.23409080505371,,,,
291,9031001003005380,14010000691055956,,59.31764221191406,18.086257934570312,,,,
292,9031001001004054,14010000724493336,,59.369693756103516,18.170303344726562,,,,
293,9031001003002094,14010000722223973,,59.3291130065918,18.323047637939453,,,,
294,9031001001004118,14010000729409151,,59.417625427246094,17.93791961669922,,,,
295,9031001001004637,14010000717093174,,59.360557556152344,18.027591705322266,,,,
296,9031001001004690,14010000728128333,,59.35737609863281,18.008167266845703,,,,
297,9031001003002814,14010000728747987,,59.23678207397461,17.8359317779541,,,,
298,9031001004500427,14010000720568453,,59.520992279052734,17.89992332458496,,,,
299,9031001003003513,14010000670448678,,59.51600646972656,17.633695602416992,,,,
300,9031001001007222,14010000686189545,,59.309932708740234,18.057371139526367,,,,
301,9031001002500088,14010300728246140,,59.28905487060547,18.070417404174805,,,,
302,9031001004505050,14010000726322402,,59.5127067565918,17.935409545898438,,,,
303,9031001003002771,14010000720510734,,59.2445068359375,17.996337890625,,,,
304,9031001003007243,14010000691057241,,59.32669448852539,18.391010284423828,,,,
305,9031001003005564,14010000690401004,,59.2950553894043,17.93242645263672,,,,
306,9031001001500406,14010000721866494,,59.227699279785156,18.26020050048828,,,,
307,9031001004500463,14010000720568163,,59.628910064697266,17.86098289489746,,,,
308,9031001001004553,14010000726860755,,59.36079788208008,17.830820083618164,,,,
309,9031001004505101,14010000725352416,,59.51738739013672,17.927888870239258,,,,
310,9031001004505530,14010000720822693,,59.47777557373047,18.304569244384766,,,,
311,9031001001004643,14010000687452039,,59.38963317871094,18.00163459777832,,,,
312,9031001001004641,14010000693483269,,59.375877380371094,17.969751358032227,,,,
313,9031001001004141,14010000726889196,,59.42930603027344,17.94805908203125,,,,
314,9031001003006188,14010000720510948,,59.19135284423828,17.813093185424805,,,,
315,9031001001004638,14010000693483529,,59.371646881103516,17.96275520324707,,,,
316,9031001000500514,14010100725159207,,58.95774841308594,18.294483184814453,,,,
317,9031001001508559,14010000721954889,,59.40156936645508,17.657310485839844,,,,
318,9031001003005400,14010100691055833,,59.312294006347656,18.1077823638916,,,,
319,9031001002510015,14010400722424509,,59.347782135009766,18.003339767456055,,,,
320,9031001000500537,14010000730886689,,59.32912063598633,18.075193405151367,,,,
321,9031001001007196,14010000686189284,,59.31061553955078,18.08608055114746,,,,
322,9031001003005596,14010000724225433,,59.250465393066406,18.0095272064209,,,,
323,9031001002520023,14010200702497304,,59.30886459350586,18.018810272216797,,,,
324,9031001001004004,14010000686288311,,59.342464447021484,18.04701805114746,,,,
325,9031001003005058,14010000722591276,,59.15011215209961,18.13726043701172,,,,
326,9031001003005085,14010000722591242,,59.089942932128906,17.916133880615234,,,,
327,9031001002510014,14010400722424467,,59.36793518066406,17.98109245300293,,,,
328,9031001008000630,14010000691584448,,59.31623840332031,18.10727310180664,,,,
329,9031001001004114,14010000717683919,,59.332149505615234,18.029300689697266,,,,
330,9031001003005567,14010000720511178,,59.293758392333984,17.945959091186523,,,,
331,9031001003007251,14010000726172471,,59.31169509887695,18.15872573852539,,,,
332,9031001003002088,14010000722224185,,59.31270217895508,18.107009887695312,,,,
333,9031001008000634,14010000660072907,,59.324256896972656,18.094070434570312,,,,
334,9031001003002784,14010000689263715,,59.24464797973633,17.823354721069336,,,,
335,9031001001004816,14010000728361248,,59.352108001708984,18.05895233154297,,,,
336,9031001000500535,14010000726240195,,59.32902145385742,18.07558822631836,,,,
337,9031001001007607,14010000686175164,,59.32019805908203,18.071529388427734,,,,
338,9031001001004684,14010000717092072,,59.34563446044922,18.0711727142334,,,,
339,9031001001500304,14010000721866550,,59.297935485839844,18.08159828186035,,,,
340,9031001007094459,14010000723719445,,59.28999328613281,18.275325775146484,,,,
341,9031001004500404,14010000720568003,,59.61451721191406,17.828752517700195,,,,
342,9031001003002772,14010000720511532,,59.19411849975586,17.750062942504883,,,,
343,9031001004505166,14010000726330361,,59.42930603027344,17.948894500732422,,,,
344,9031001001004604,14010000687452651,,59.37284851074219,17.89959716796875,,,,
345,9031001001007171,14010000686175739,,59.343910217285156,18.025676727294922,,,,
346,9031001001004057,14010000655908025,,59.329410552978516,18.095388412475586,,,,
347,9031001003003045,14010000670448640,,59.501739501953125,17.81109046936035,,,,
348,9031001004500414,14010000720567298,,59.62213134765625,17.701265335083008,,,,
349,9031001006502844,14010000668274611,,59.3255500793457,18.062637329101562,,,,
350,9031001003006107,14010000728748163,,59.18689727783203,17.65470314025879,,,,
351,9031001006502244,14010000729215116,,59.331138610839844,18.059446334838867,,,,
352,9031001003005591,14010000720510506,,59.3104133605957,18.02408218383789,,,,
353,9031001004505161,14010000725352976,,59.41802215576172,18.0827693939209,,,,
354,9031001003003487,14010000688996877,,59.195899963378906,17.577831268310547,,,,
355,9031001003002081,14010000722223544,,59.3081169128418,18.374011993408203,,,,
356,9031001003002797,14010000689266065,,59.26020050048828,18.095287322998047,,,,
357,9031001001004836,14010000717672114,,59.32539367675781,18.082855224609375,,,,
358,9031001003005547,14010000720511575,,59.27253341674805,17.88664436340332,,,,
359,9031001001004587,14010000723305245,,59.38346862792969,17.89727783203125,,,,
360,9031001003005074,14010000730347072,,59.2768669128418,17.91069793701172,,,,
361,9031001000500679,14010000725158591,,59.1016845703125,18.487289428710938,,,,
362,9031001002500041,14010300728246410,,59.26348876953125,18.082134246826172,,,,
363,9031001004505008,14010000725351655,,59.415672302246094,17.91352653503418,,,,
364,9031001004500446,14010000720822537,,59.540130615234375,18.05877113342285,,,,
