id,species_guess,scientific_name,observed_on,latitude,longitude,photo_url,iconic_taxa
292026559,Eurasian Jackdaw,Coloeus monedula,2025-06-23,58.9009742737,17.9520740509,https://inaturalist-open-data.s3.amazonaws.com/photos/525476726/medium.jpg,Aves
292011768,Mute Swan,Cygnus olor,2025-06-23,59.317005,18.1341,https://inaturalist-open-data.s3.amazonaws.com/photos/525446510/medium.jpg,Aves
291864171,Black-headed Gull,Chroicocephalus ridibundus,2025-06-22,59.3320948007,18.0710935593,https://inaturalist-open-data.s3.amazonaws.com/photos/525161993/medium.jpg,Aves
291853442,Mute Swan,Cygnus olor,2025-06-22,59.315534808,18.1309722527,https://inaturalist-open-data.s3.amazonaws.com/photos/525141160/medium.jpg,Aves
291853321,Eurasian Blackbird,Turdus merula,2025-06-22,59.315595,18.1318221667,https://inaturalist-open-data.s3.amazonaws.com/photos/525140987/medium.jpg,Aves
291844402,Black-headed Gull,Chroicocephalus ridibundus,2025-06-22,59.33827,18.0741111667,https://inaturalist-open-data.s3.amazonaws.com/photos/525124354/medium.jpg,Aves
291852111,Mallard,Anas platyrhynchos,2025-06-22,59.3152916667,18.1313888333,https://inaturalist-open-data.s3.amazonaws.com/photos/525138534/medium.jpg,Aves
291791503,Mallard,Anas platyrhynchos,2025-06-22,59.3211377878,17.8824681323,https://inaturalist-open-data.s3.amazonaws.com/photos/525024908/medium.jpg,Aves
338882680,Grey Heron,Ardea cinerea,2025-06-22,59.3420303239,18.1162009661,https://inaturalist-open-data.s3.amazonaws.com/photos/616360788/medium.jpg,Aves
298205700,European Goldfinch,Carduelis carduelis,2025-06-22,59.2945097503,18.1093377185,https://inaturalist-open-data.s3.amazonaws.com/photos/537119754/medium.jpg,Aves
292622413,Common Goldeneye,Bucephala clangula,2025-06-22,59.233808692,18.3116569304,https://inaturalist-open-data.s3.amazonaws.com/photos/526610206/medium.jpg,Aves
292622411,Great Crested Grebe,Podiceps cristatus,2025-06-22,59.2340409141,18.3106730478,https://inaturalist-open-data.s3.amazonaws.com/photos/526609806/medium.jpg,Aves
291696551,Eurasian Coot,Fulica atra,2025-06-22,59.2367923306,18.0829718057,https://static.inaturalist.org/photos/524850535/medium.jpg,Aves
292957583,European Herring Gull,Larus argentatus,2025-06-21,59.3321547278,18.0705572739,https://static.inaturalist.org/photos/527247024/medium.jpg,Aves
292958241,Barnacle Goose,Branta leucopsis,2025-06-21,59.3282164012,18.1066834696,https://static.inaturalist.org/photos/527248942/medium.jpg,Aves
291516374,European Goldfinch,Carduelis carduelis,2025-06-21,59.3085966667,18.0933195,https://inaturalist-open-data.s3.amazonaws.com/photos/524504866/medium.jpg,Aves
291567782,Eurasian Tree Sparrow,Passer montanus,2025-06-21,59.5827765275,17.9118202999,https://static.inaturalist.org/photos/524600179/medium.jpg,Aves
291570031,Ruff,Calidris pugnax,2025-06-21,59.5815979468,17.9170120507,https://static.inaturalist.org/photos/524604717/medium.jpg,Aves
291571548,Willow Warbler,Phylloscopus trochilus,2025-06-21,59.5792644286,17.916017957,https://static.inaturalist.org/photos/524606965/medium.jpg,Aves
291569856,Ruff,Calidris pugnax,2025-06-21,59.5814521279,17.9174344987,https://static.inaturalist.org/photos/524604349/medium.jpg,Aves
291569628,Ruff,Calidris pugnax,2025-06-21,59.5817838268,17.9174046591,https://static.inaturalist.org/photos/524603946/medium.jpg,Aves
313509485,Barnacle Goose,Branta leucopsis,2025-06-21,59.3271851047,18.174634388,https://static.inaturalist.org/photos/566166060/medium.jpg,Aves
291481920,Great Spotted Woodpecker,Dendrocopos major,2025-06-21,59.5369949341,18.1700305939,https://inaturalist-open-data.s3.amazonaws.com/photos/524444536/medium.jpg,Aves
291521415,Eurasian Wren,Troglodytes troglodytes,2025-06-21,59.4544416502,18.129957593,https://inaturalist-open-data.s3.amazonaws.com/photos/524512749/medium.jpg,Aves
291521410,Common Chaffinch,Fringilla coelebs,2025-06-21,59.4603418763,18.1317426663,https://inaturalist-open-data.s3.amazonaws.com/photos/524512629/medium.jpg,Aves
291459477,Eurasian Jay,Garrulus glandarius,2025-06-21,59.2515716553,18.0857448578,https://inaturalist-open-data.s3.amazonaws.com/photos/524403947/medium.jpg,Aves
291457959,Barnacle Goose,Branta leucopsis,2025-06-21,59.3311797,18.0868908,https://inaturalist-open-data.s3.amazonaws.com/photos/524401029/medium.jpg,Aves
291521409,Eurasian Coot,Fulica atra,2025-06-21,59.4541823106,18.1377625469,https://inaturalist-open-data.s3.amazonaws.com/photos/524512527/medium.jpg,Aves
291521408,Great Crested Grebe,Podiceps cristatus,2025-06-21,59.4515516167,18.1377513455,https://inaturalist-open-data.s3.amazonaws.com/photos/524512436/medium.jpg,Aves
291521406,Great Cormorant,Phalacrocorax carbo,2025-06-21,59.4470658019,18.1368810577,https://inaturalist-open-data.s3.amazonaws.com/photos/524512250/medium.jpg,Aves
291521404,Eurasian Magpie,Pica pica,2025-06-21,59.4467651716,18.1358290265,https://inaturalist-open-data.s3.amazonaws.com/photos/524512253/medium.jpg,Aves
291521403,White Wagtail,Motacilla alba,2025-06-21,59.4468345844,18.1355681919,https://inaturalist-open-data.s3.amazonaws.com/photos/524512222/medium.jpg,Aves
291521402,Common Wood-Pigeon,Columba palumbus,2025-06-21,59.4465054817,18.135789709,https://inaturalist-open-data.s3.amazonaws.com/photos/524512147/medium.jpg,Aves
291521400,House Sparrow,Passer domesticus,2025-06-21,59.444617534,18.1363001056,https://inaturalist-open-data.s3.amazonaws.com/photos/524511955/medium.jpg,Aves
291443501,Eurasian Wigeon,Mareca penelope,2025-06-21,59.8624402035,19.0575920085,https://inaturalist-open-data.s3.amazonaws.com/photos/524376359/medium.jpg,Aves
292620783,Tufted Duck,Aythya fuligula,2025-06-21,59.0934161286,18.3376481508,https://inaturalist-open-data.s3.amazonaws.com/photos/526608079/medium.jpg,Aves
292620781,Tufted Duck,Aythya fuligula,2025-06-21,59.0919832841,18.3286544078,https://inaturalist-open-data.s3.amazonaws.com/photos/526607735/medium.jpg,Aves
292620778,Mallard,Anas platyrhynchos,2025-06-21,59.0918163136,18.3265086413,https://inaturalist-open-data.s3.amazonaws.com/photos/526607052/medium.jpg,Aves
358983450,Eurasian Jackdaw,Coloeus monedula,2025-06-20,59.3270437764,18.101041764,https://inaturalist-open-data.s3.amazonaws.com/photos/654926631/medium.jpg,Aves
292619349,Eurasian Coot,Fulica atra,2025-06-20,59.3655080871,18.0373505105,https://inaturalist-open-data.s3.amazonaws.com/photos/526605901/medium.jpg,Aves
292619348,Great Crested Grebe,Podiceps cristatus,2025-06-20,59.3653900624,18.0370189332,https://inaturalist-open-data.s3.amazonaws.com/photos/526605406/medium.jpg,Aves
292619347,Barnacle Goose,Branta leucopsis,2025-06-20,59.3653949466,18.0331752928,https://inaturalist-open-data.s3.amazonaws.com/photos/526604837/medium.jpg,Aves
292619345,Black-headed Gull,Chroicocephalus ridibundus,2025-06-20,59.3647430036,18.0347795207,https://inaturalist-open-data.s3.amazonaws.com/photos/526604601/medium.jpg,Aves
291190219,Eurasian Jay,Garrulus glandarius,2025-06-20,58.9078535499,17.8885587921,https://inaturalist-open-data.s3.amazonaws.com/photos/523896588/medium.jpg,Aves
291237524,Barnacle Goose,Branta leucopsis,2025-06-20,59.3247133333,18.0846695,https://inaturalist-open-data.s3.amazonaws.com/photos/523981367/medium.jpg,Aves
291435672,European Goldfinch,Carduelis carduelis,2025-06-20,59.3618,17.9104466667,https://static.inaturalist.org/photos/524362238/medium.jpg,Aves
292619342,European Goldfinch,Carduelis carduelis,2025-06-20,59.3644528,18.0332533,https://inaturalist-open-data.s3.amazonaws.com/photos/526603809/medium.jpg,Aves
291544292,Barnacle Goose,Branta leucopsis,2025-06-20,59.3265283333,18.1012166667,https://inaturalist-open-data.s3.amazonaws.com/photos/524557767/medium.jpg,Aves
292619337,Indian Peafowl,Pavo cristatus,2025-06-20,59.3263227,18.1058583,https://inaturalist-open-data.s3.amazonaws.com/photos/526602467/medium.jpg,Aves
291020176,Eurasian Oystercatcher,Haematopus ostralegus,2025-06-19,59.33028,18.0720471667,https://inaturalist-open-data.s3.amazonaws.com/photos/523571172/medium.jpg,Aves
291020838,Common Goldeneye,Bucephala clangula,2025-06-19,59.3294033333,18.0728166667,https://inaturalist-open-data.s3.amazonaws.com/photos/523805386/medium.jpg,Aves
291003532,Common Chaffinch,Fringilla coelebs,2025-06-19,58.8736520932,17.8663875321,https://inaturalist-open-data.s3.amazonaws.com/photos/523538800/medium.jpg,Aves
290958086,White Wagtail,Motacilla alba,2025-06-19,59.2352218628,18.2993583679,https://inaturalist-open-data.s3.amazonaws.com/photos/523456945/medium.jpg,Aves
290937700,European Pied Flycatcher,Ficedula hypoleuca,2025-06-19,59.3647091,17.9293356,https://inaturalist-open-data.s3.amazonaws.com/photos/523420050/medium.jpg,Aves
292617059,Fieldfare,Turdus pilaris,2025-06-19,59.3289594054,18.1162635632,https://inaturalist-open-data.s3.amazonaws.com/photos/526601521/medium.jpg,Aves
292617058,Grey Heron,Ardea cinerea,2025-06-19,59.326960685,18.1428969485,https://inaturalist-open-data.s3.amazonaws.com/photos/526601144/medium.jpg,Aves
292617052,White Wagtail,Motacilla alba,2025-06-19,59.3264712706,18.1458704587,https://inaturalist-open-data.s3.amazonaws.com/photos/526600764/medium.jpg,Aves
292617049,Hooded Crow,Corvus cornix,2025-06-19,59.3212075223,18.1475559117,https://inaturalist-open-data.s3.amazonaws.com/photos/526600365/medium.jpg,Aves
292617048,Common Gull,Larus canus,2025-06-19,59.3216369184,18.1461691556,https://inaturalist-open-data.s3.amazonaws.com/photos/526599997/medium.jpg,Aves
290910962,Hooded Crow,Corvus cornix,2025-06-19,59.330469128,18.0954637751,https://static.inaturalist.org/photos/523373476/medium.jpg,Aves
292617046,Fieldfare,Turdus pilaris,2025-06-19,59.3218582774,18.1425428091,https://inaturalist-open-data.s3.amazonaws.com/photos/526599686/medium.jpg,Aves
292615521,Barnacle Goose,Branta leucopsis,2025-06-19,59.3221992551,18.1359717755,https://inaturalist-open-data.s3.amazonaws.com/photos/526599168/medium.jpg,Aves
292615520,Common Merganser,Mergus merganser,2025-06-19,59.3202495615,18.1206357991,https://inaturalist-open-data.s3.amazonaws.com/photos/526598702/medium.jpg,Aves
292615519,House Sparrow,Passer domesticus,2025-06-19,59.3200098495,18.1173777604,https://inaturalist-open-data.s3.amazonaws.com/photos/526598197/medium.jpg,Aves
292615517,Barn Swallow,Hirundo rustica,2025-06-19,59.3221719158,18.1073723477,https://inaturalist-open-data.s3.amazonaws.com/photos/526597738/medium.jpg,Aves
290862391,Grey Heron,Ardea cinerea,2025-06-19,59.3500783333,17.8714466667,https://inaturalist-open-data.s3.amazonaws.com/photos/523284333/medium.jpg,Aves
290977663,Barnacle Goose,Branta leucopsis,2025-06-19,59.3276031997,18.0811439,https://inaturalist-open-data.s3.amazonaws.com/photos/523491926/medium.jpg,Aves
290856335,Black-headed Gull,Chroicocephalus ridibundus,2025-06-19,59.3327864997,18.0639161,https://inaturalist-open-data.s3.amazonaws.com/photos/523272139/medium.jpg,Aves
292666244,Hooded Crow,Corvus cornix,2025-06-18,59.3293193517,18.1034268341,https://static.inaturalist.org/photos/526691754/medium.jpg,Aves
292666203,White Wagtail,Motacilla alba,2025-06-18,59.3243770038,18.1341235562,https://static.inaturalist.org/photos/526691698/medium.jpg,Aves
292666167,Mute Swan,Cygnus olor,2025-06-18,59.3228178634,18.1328083865,https://static.inaturalist.org/photos/526691625/medium.jpg,Aves
292666140,Eurasian Coot,Fulica atra,2025-06-18,59.3226640519,18.127812808,https://static.inaturalist.org/photos/526691574/medium.jpg,Aves
290736008,Eurasian Magpie,Pica pica,2025-06-18,59.3269416667,18.1085778333,https://inaturalist-open-data.s3.amazonaws.com/photos/523037817/medium.jpg,Aves
290694529,Eurasian Coot,Fulica atra,2025-06-18,59.32827,18.0280695,https://inaturalist-open-data.s3.amazonaws.com/photos/522962767/medium.jpg,Aves
291201965,House Sparrow,Passer domesticus,2025-06-18,59.3365580744,18.0578732863,https://inaturalist-open-data.s3.amazonaws.com/photos/523917104/medium.jpg,Aves
290685342,Black-headed Gull,Chroicocephalus ridibundus,2025-06-18,59.3288633333,18.0246666667,https://inaturalist-open-data.s3.amazonaws.com/photos/522945375/medium.jpg,Aves
290657594,Barnacle Goose,Branta leucopsis,2025-06-18,59.329813779,18.0916452012,https://static.inaturalist.org/photos/522896682/medium.jpg,Aves
291157828,Canada Goose,Branta canadensis,2025-06-18,59.3284286328,18.1354454532,https://inaturalist-open-data.s3.amazonaws.com/photos/523837337/medium.jpg,Aves
290626765,Barnacle Goose,Branta leucopsis,2025-06-18,59.32825,18.0695222222,https://inaturalist-open-data.s3.amazonaws.com/photos/522839571/medium.jpg,Aves
299375782,Barnacle Goose,Branta leucopsis,2025-06-18,59.3675735503,18.0540242333,https://static.inaturalist.org/photos/539340534/medium.jpg,Aves
290412017,Lesser Black-backed Gull,Larus fuscus,2025-06-17,59.3459153,18.1367373,https://inaturalist-open-data.s3.amazonaws.com/photos/522432044/medium.jpg,Aves
290391347,Fieldfare,Turdus pilaris,2025-06-17,59.3476333333,18.0550555556,https://inaturalist-open-data.s3.amazonaws.com/photos/522394835/medium.jpg,Aves
290425594,Common Redstart,Phoenicurus phoenicurus,2025-06-17,59.3206366486,17.9844675958,https://static.inaturalist.org/photos/522456635/medium.jpg,Aves
292314524,Common Buzzard,Buteo buteo,2025-06-17,59.3031020417,18.0407839606,https://static.inaturalist.org/photos/526028616/medium.jpg,Aves
290390992,Willow Tit,Poecile montanus,2025-06-17,59.282654012,18.2309640355,https://inaturalist-open-data.s3.amazonaws.com/photos/522376743/medium.jpg,Aves
290246392,Common Gull,Larus canus,2025-06-16,59.3242133333,18.0730638333,https://static.inaturalist.org/photos/522114348/medium.jpg,Aves
290246489,Barnacle Goose,Branta leucopsis,2025-06-16,59.328305,18.0694528333,https://static.inaturalist.org/photos/522114559/medium.jpg,Aves
291417654,Grey Heron,Ardea cinerea,2025-06-16,59.3288123984,18.0696259722,https://static.inaturalist.org/photos/524329229/medium.jpg,Aves
291418368,European Oystercatcher,Haematopus ostralegus ostralegus,2025-06-16,59.3290047923,18.0713803254,https://static.inaturalist.org/photos/524330945/medium.jpg,Aves
291418541,European Oystercatcher,Haematopus ostralegus ostralegus,2025-06-16,59.3292192746,18.0709362455,https://static.inaturalist.org/photos/524330704/medium.jpg,Aves
290246811,Black-headed Gull,Chroicocephalus ridibundus,2025-06-16,59.3319966667,18.071325,https://static.inaturalist.org/photos/522114974/medium.jpg,Aves
291418697,Black-headed Gull,Chroicocephalus ridibundus,2025-06-16,59.3320553445,18.0711812776,https://static.inaturalist.org/photos/524331085/medium.jpg,Aves
291418782,Black-headed Gull,Chroicocephalus ridibundus,2025-06-16,59.3320140331,18.0711857537,https://static.inaturalist.org/photos/524331407/medium.jpg,Aves
290186671,Great Spotted Woodpecker,Dendrocopos major,2025-06-16,59.331199133,18.5829475599,https://inaturalist-open-data.s3.amazonaws.com/photos/522000078/medium.jpg,Aves
290185538,Fieldfare,Turdus pilaris,2025-06-16,59.3199577332,18.0466995239,https://inaturalist-open-data.s3.amazonaws.com/photos/522305618/medium.jpg,Aves
291419049,Great Crested Grebe,Podiceps cristatus,2025-06-16,59.3312814849,18.1011502657,https://static.inaturalist.org/photos/524331623/medium.jpg,Aves
291419318,Mute Swan,Cygnus olor,2025-06-16,59.331300302,18.1024170981,https://static.inaturalist.org/photos/524332092/medium.jpg,Aves
290197519,Lesser Black-backed Gull,Larus fuscus,2025-06-16,59.3226165556,18.0732650556,https://inaturalist-open-data.s3.amazonaws.com/photos/522020790/medium.jpg,Aves
291419384,Common Goldeneye,Bucephala clangula,2025-06-16,59.3313420187,18.1011180822,https://static.inaturalist.org/photos/524332398/medium.jpg,Aves
291419565,Great Tit,Parus major,2025-06-16,59.3319751176,18.1142382409,https://static.inaturalist.org/photos/524332651/medium.jpg,Aves
290173123,Common Wood-Pigeon,Columba palumbus,2025-06-16,59.3197174072,18.0473651886,https://inaturalist-open-data.s3.amazonaws.com/photos/521975195/medium.jpg,Aves
291419587,Eurasian Magpie,Pica pica,2025-06-16,59.3314167293,18.1186642816,https://static.inaturalist.org/photos/524332725/medium.jpg,Aves
291420657,Great Crested Grebe,Podiceps cristatus,2025-06-16,59.3306634733,18.1184849897,https://static.inaturalist.org/photos/524335121/medium.jpg,Aves
291421352,Common Buzzard,Buteo buteo,2025-06-16,59.3287798295,18.1360844505,https://static.inaturalist.org/photos/524337163/medium.jpg,Aves
291420714,Common Buzzard,Buteo buteo,2025-06-16,59.3285859094,18.1368969623,https://static.inaturalist.org/photos/524335279/medium.jpg,Aves
291421936,White Wagtail,Motacilla alba,2025-06-16,59.327453698,18.1422800559,https://static.inaturalist.org/photos/524337220/medium.jpg,Aves
291422212,Barnacle Goose,Branta leucopsis,2025-06-16,59.328116105,18.1396891727,https://static.inaturalist.org/photos/524337480/medium.jpg,Aves
291424705,Grey Heron,Ardea cinerea,2025-06-16,59.3290712539,18.1360458904,https://static.inaturalist.org/photos/524341884/medium.jpg,Aves
291424809,Common Buzzard,Buteo buteo,2025-06-16,59.3289935411,18.1345350226,https://static.inaturalist.org/photos/524342014/medium.jpg,Aves
291424899,Grey Heron,Ardea cinerea,2025-06-16,59.3246876604,18.1438077385,https://static.inaturalist.org/photos/524342250/medium.jpg,Aves
291425011,Grey Heron,Ardea cinerea,2025-06-16,59.325527914,18.1421803482,https://static.inaturalist.org/photos/524342541/medium.jpg,Aves
291425133,Eurasian Coot,Fulica atra,2025-06-16,59.3254778792,18.1426244672,https://static.inaturalist.org/photos/524342921/medium.jpg,Aves
291425243,Greylag Goose,Anser anser,2025-06-16,59.3256332187,18.1443872056,https://static.inaturalist.org/photos/524343024/medium.jpg,Aves
291425492,Northern Lapwing,Vanellus vanellus,2025-06-16,59.3254113714,18.1440779285,https://static.inaturalist.org/photos/524343407/medium.jpg,Aves
291425647,Eurasian Blackbird,Turdus merula,2025-06-16,59.3260763162,18.1388360699,https://static.inaturalist.org/photos/524343774/medium.jpg,Aves
291427501,Common Buzzard,Buteo buteo,2025-06-16,59.3263445392,18.1336263516,https://static.inaturalist.org/photos/524347316/medium.jpg,Aves
291427618,Northern Lapwing,Vanellus vanellus,2025-06-16,59.326448611,18.1402411326,https://static.inaturalist.org/photos/524347986/medium.jpg,Aves
291427977,Grey Heron,Ardea cinerea,2025-06-16,59.3257878349,18.1416897451,https://static.inaturalist.org/photos/524348119/medium.jpg,Aves
291428083,Grey Heron,Ardea cinerea,2025-06-16,59.3256664477,18.1418386382,https://static.inaturalist.org/photos/524348386/medium.jpg,Aves
291428105,Grey Heron,Ardea cinerea,2025-06-16,59.3254570381,18.1424849108,https://static.inaturalist.org/photos/524348411/medium.jpg,Aves
291428154,Black-headed Gull,Chroicocephalus ridibundus,2025-06-16,59.3261612449,18.1428317762,https://static.inaturalist.org/photos/524348504/medium.jpg,Aves
291428316,European Common Gull,Larus canus canus,2025-06-16,59.3258723224,18.1427466488,https://static.inaturalist.org/photos/524348705/medium.jpg,Aves
291428719,Song Thrush,Turdus philomelos,2025-06-16,59.3258533628,18.1371280933,https://static.inaturalist.org/photos/524349402/medium.jpg,Aves
291428913,Eurasian Jay,Garrulus glandarius,2025-06-16,59.3269223532,18.1225530339,https://static.inaturalist.org/photos/524351181/medium.jpg,Aves
291429194,Eurasian Jay,Garrulus glandarius,2025-06-16,59.3264163477,18.1235559729,https://static.inaturalist.org/photos/524350433/medium.jpg,Aves
291429594,Grey Heron,Ardea cinerea,2025-06-16,59.3256409024,18.1193638272,https://static.inaturalist.org/photos/524359294/medium.jpg,Aves
291434125,White Wagtail,Motacilla alba,2025-06-16,59.3244949501,18.1168695105,https://static.inaturalist.org/photos/524359336/medium.jpg,Aves
291430133,Eurasian Nuthatch,Sitta europaea,2025-06-16,59.3249487923,18.112838345,https://static.inaturalist.org/photos/524359457/medium.jpg,Aves
291434215,Great Spotted Woodpecker,Dendrocopos major,2025-06-16,59.3250757702,18.1126904048,https://static.inaturalist.org/photos/524359553/medium.jpg,Aves
291436287,Eurasian Coot,Fulica atra,2025-06-16,59.3266665423,18.0915639825,https://static.inaturalist.org/photos/524363584/medium.jpg,Aves
291436476,Great Cormorant,Phalacrocorax carbo,2025-06-16,59.3260658158,18.0901552744,https://static.inaturalist.org/photos/524363922/medium.jpg,Aves
291436583,Mallard,Anas platyrhynchos,2025-06-16,59.3266978389,18.091070369,https://static.inaturalist.org/photos/524364189/medium.jpg,Aves
290180594,Mallard,Anas platyrhynchos,2025-06-16,59.3275000042,18.0905083333,https://static.inaturalist.org/photos/521989272/medium.jpg,Aves
291436712,Barnacle Goose,Branta leucopsis,2025-06-16,59.3293080269,18.0909018553,https://static.inaturalist.org/photos/524661588/medium.jpg,Aves
290194759,Fieldfare,Turdus pilaris,2025-06-16,59.3283783333,18.0712583333,https://inaturalist-open-data.s3.amazonaws.com/photos/522015574/medium.jpg,Aves
290194865,Common Merganser,Mergus merganser,2025-06-16,59.3285833333,18.0706833333,https://inaturalist-open-data.s3.amazonaws.com/photos/522015722/medium.jpg,Aves
291020091,Mute Swan,Cygnus olor,2025-06-16,59.3284216667,18.0711695,https://inaturalist-open-data.s3.amazonaws.com/photos/523570608/medium.jpg,Aves
291020049,Mallard,Anas platyrhynchos,2025-06-16,59.328445,18.0710721667,https://inaturalist-open-data.s3.amazonaws.com/photos/523570513/medium.jpg,Aves
292667574,Great Cormorant,Phalacrocorax carbo,2025-06-16,59.3293616667,18.0717388333,https://inaturalist-open-data.s3.amazonaws.com/photos/526694515/medium.jpg,Aves
290649600,Feral Pigeon,Columba livia domestica,2025-06-16,59.3270178,18.0747296,https://inaturalist-open-data.s3.amazonaws.com/photos/522881046/medium.jpg,Aves
290180702,Barnacle Goose,Branta leucopsis,2025-06-16,59.3288616667,18.0917361667,https://static.inaturalist.org/photos/521989555/medium.jpg,Aves
290085560,Lesser Black-backed Gull,Larus fuscus,2025-06-16,59.3180809021,18.0499591827,https://inaturalist-open-data.s3.amazonaws.com/photos/521815183/medium.jpg,Aves
290180929,White Wagtail,Motacilla alba,2025-06-16,59.3212083333,18.0644805,https://static.inaturalist.org/photos/521990168/medium.jpg,Aves
290180753,Lesser Black-backed Gull,Larus fuscus,2025-06-16,59.3213133333,18.0623528333,https://static.inaturalist.org/photos/521989765/medium.jpg,Aves
290181026,House Sparrow,Passer domesticus,2025-06-16,59.3214533333,18.0590055,https://static.inaturalist.org/photos/521990322/medium.jpg,Aves
289984494,Common Tern,Sterna hirundo,2025-06-15,59.3273187033,18.0695927577,https://static.inaturalist.org/photos/521617295/medium.jpg,Aves
289982120,Barnacle Goose,Branta leucopsis,2025-06-15,59.328125,18.0697305,https://static.inaturalist.org/photos/521612115/medium.jpg,Aves
289985494,Grey Heron,Ardea cinerea,2025-06-15,59.3292464604,18.0707114518,https://static.inaturalist.org/photos/521619165/medium.jpg,Aves
289985306,Grey Heron,Ardea cinerea,2025-06-15,59.3280316826,18.0706599936,https://static.inaturalist.org/photos/521618868/medium.jpg,Aves
289985036,Grey Heron,Ardea cinerea,2025-06-15,59.3282630971,18.0719669088,https://static.inaturalist.org/photos/521618497/medium.jpg,Aves
289982211,Mute Swan,Cygnus olor,2025-06-15,59.32937,18.0720388333,https://static.inaturalist.org/photos/521612356/medium.jpg,Aves
289848365,White-tailed Eagle,Haliaeetus albicilla,2025-06-15,59.5762093509,18.1823909674,https://inaturalist-open-data.s3.amazonaws.com/photos/521359751/medium.jpg,Aves
289838169,Northern Lapwing,Vanellus vanellus,2025-06-15,59.23048,18.272225,https://static.inaturalist.org/photos/521341157/medium.jpg,Aves
290229225,Common Gull,Larus canus,2025-06-15,59.3178217997,18.0824865,https://inaturalist-open-data.s3.amazonaws.com/photos/522080606/medium.jpg,Aves
289817440,Northern Wheatear,Oenanthe oenanthe,2025-06-15,59.5509134455,18.1553987065,https://inaturalist-open-data.s3.amazonaws.com/photos/521302019/medium.jpg,Aves
289837036,European Robin,Erithacus rubecula,2025-06-15,59.5543825999,18.1726970617,https://inaturalist-open-data.s3.amazonaws.com/photos/521338426/medium.jpg,Aves
289806056,Green Sandpiper,Tringa ochropus,2025-06-15,59.5412376028,18.1483356852,https://inaturalist-open-data.s3.amazonaws.com/photos/521281226/medium.jpg,Aves
290663489,Great Cormorant,Phalacrocorax carbo,2025-06-15,59.3212440303,18.0533682714,https://static.inaturalist.org/photos/523314638/medium.jpg,Aves
289815391,Whinchat,Saxicola rubetra,2025-06-15,59.5495651427,18.1512926862,https://inaturalist-open-data.s3.amazonaws.com/photos/521297753/medium.jpg,Aves
290878693,Mute Swan,Cygnus olor,2025-06-15,59.3291466667,18.0662028333,https://static.inaturalist.org/photos/523316798/medium.jpg,Aves
290879892,Fieldfare,Turdus pilaris,2025-06-15,59.3258730413,18.0661506777,https://static.inaturalist.org/photos/523316837/medium.jpg,Aves
289806664,Northern Lapwing,Vanellus vanellus,2025-06-15,59.5406668104,18.1468669143,https://inaturalist-open-data.s3.amazonaws.com/photos/521282259/medium.jpg,Aves
290229121,Fieldfare,Turdus pilaris,2025-06-15,59.3375679997,18.0604672,https://inaturalist-open-data.s3.amazonaws.com/photos/522080476/medium.jpg,Aves
289793923,White-tailed Eagle,Haliaeetus albicilla,2025-06-15,59.4122022964,18.0459900946,https://inaturalist-open-data.s3.amazonaws.com/photos/521259319/medium.jpg,Aves
293200186,Common Tern,Sterna hirundo,2025-06-15,59.3269690332,18.1431182474,https://inaturalist-open-data.s3.amazonaws.com/photos/527702874/medium.jpg,Aves
289917226,Whinchat,Saxicola rubetra,2025-06-15,59.4578067331,18.1420220912,https://inaturalist-open-data.s3.amazonaws.com/photos/521481455/medium.jpg,Aves
289917219,Northern Wheatear,Oenanthe oenanthe,2025-06-15,59.4573698092,18.1400995225,https://inaturalist-open-data.s3.amazonaws.com/photos/521480129/medium.jpg,Aves
293200326,Mallard,Anas platyrhynchos,2025-06-15,59.3244959173,18.1442102417,https://inaturalist-open-data.s3.amazonaws.com/photos/527703070/medium.jpg,Aves
289917215,Eurasian Coot,Fulica atra,2025-06-15,59.4503397716,18.1351321807,https://inaturalist-open-data.s3.amazonaws.com/photos/521477631/medium.jpg,Aves
289917214,Hooded Crow,Corvus cornix,2025-06-15,59.4501672686,18.1349614054,https://inaturalist-open-data.s3.amazonaws.com/photos/521477319/medium.jpg,Aves
289782773,Spotted Redshank,Tringa erythropus,2025-06-15,59.5452519082,18.1598834654,https://inaturalist-open-data.s3.amazonaws.com/photos/521238133/medium.jpg,Aves
289917202,Great Crested Grebe,Podiceps cristatus,2025-06-15,59.4503638045,18.1374506996,https://inaturalist-open-data.s3.amazonaws.com/photos/521476642/medium.jpg,Aves
289917201,Common Goldeneye,Bucephala clangula,2025-06-15,59.4494040315,18.1369464946,https://inaturalist-open-data.s3.amazonaws.com/photos/521475940/medium.jpg,Aves
289917203,Mute Swan,Cygnus olor,2025-06-15,59.4493801213,18.1374410903,https://inaturalist-open-data.s3.amazonaws.com/photos/521475822/medium.jpg,Aves
289917195,Eurasian Tree Sparrow,Passer montanus,2025-06-15,59.448881,18.134443,https://inaturalist-open-data.s3.amazonaws.com/photos/521475637/medium.jpg,Aves
289917192,Common Wood-Pigeon,Columba palumbus,2025-06-15,59.448729,18.134362,https://inaturalist-open-data.s3.amazonaws.com/photos/521474236/medium.jpg,Aves
289917188,Fieldfare,Turdus pilaris,2025-06-15,59.4483633333,18.1345083333,https://inaturalist-open-data.s3.amazonaws.com/photos/521473694/medium.jpg,Aves
289780391,Northern Shoveler,Spatula clypeata,2025-06-15,59.5452884941,18.1597583484,https://inaturalist-open-data.s3.amazonaws.com/photos/521233906/medium.jpg,Aves
