vehicle_id,trip_id,route_id,route_short_name,route_long_name,route_type
9031001002520027,14010100722381008,9011001001400000,14,Röda linjen,401.0
9031001003005048,14010000722563445,9011001084400000,844,,700.0
9031001001004568,14010000693515199,9011001050400000,504,,700.0
9031001003005354,14010000691119083,9011001042900000-429X,429X,,700.0
9031001000500519,14010000721774222,9011114001700000,17,,1000.0
9031001001004006,14010000717717554,9011001000600000,6,,700.0
9031001003005593,14010000720460182,9011001016000000,160,,700.0
9031001001004821,14010000724343122,9011001006600000,66,,700.0
9031001003007699,14010000691117822,9011001043000000-430X,430X,,700.0
9031001003005565,14010000689195274,9011001014100000,141,,700.0
9031001003005032,14010000725973933,9011001084000000,840,,700.0
9031001001004135,14010000717174781,9011001052600000,526,,700.0
9031001003005625,14010000720461300,9011001072100000-721X,721X,,700.0
9031001004500454,14010000725407872,9011001061300000,613,,700.0
9031001003005338,14010000722069993,9011001041400000,414,,700.0
9031001001004095,14010000692833208,9011001006900000,69,,700.0
9031001003003492,14010000624457426,9011001077700000,777,,700.0
9031001001004092,14010000724342963,9011001005300000,53,,700.0
9031001003005577,14010000720460794,9011001016000000,160,,700.0
9031001001501590,14010000721896366,9011001081700000,817,,700.0
9031001003003555,14010000661892498,9011001054800000,548,,700.0
9031001003005528,14010000726943039,9011001014300000,143,,700.0
9031001004505086,14010000726355998,9011001060500000,605,,700.0
9031001003002773,14010000720460267,9011001071300000,713,,700.0
9031001003002092,14010100691118144,9011001047400000,474,,700.0
9031001001007611,14010000686214685,9011001005500000,55,,700.0
9031001003005583,14010000726943127,9011001014300000,143,,700.0
9031001006502458,,,,,
9031001001004676,14010000726870965,9011001011900000,119,,700.0
9031001004500448,14010000720925774,9011001068700000,687,,700.0
9031001003005589,14010000689193126,9011001016700000,167,,700.0
9031001002510005,14010200722426461,9011001001000000,10,Blå linjen,401.0
9031001003003585,14010000720368364,9011001055300000-553V,553V,,700.0
9031001001004611,14010000726909831,9011001050600000,506,,700.0
9031001003005623,14010000689194472,9011001071600000,716,,700.0
9031001001004022,14010000717718117,9011001000600000,6,,700.0
9031001003005515,14010000726942893,9011001014300000,143,,700.0
9031001001004549,14010000693606837,9011001011400000,114,,700.0
9031001008000625,14010000660070410,9011001008000000,80,,1000.0
9031001003005548,14010000720458847,9011001013500000,135,,700.0
9031001001004600,14010000728117662,9011001012900000,129,,700.0
9031001004500478,14010000720612645,9011001057900000,579,,700.0
9031001003007690,14010000689039718,9011001075800000,758,,700.0
9031001001004036,14010000724342708,9011001005300000,53,,700.0
9031001002500195,14010100722680706,9011001001800000,18,Gröna linjen,401.0
9031001002500029,14010100722679764,9011001001900000,19,Gröna linjen,401.0
9031001004505113,14010000721201339,9011001063400000,634,,700.0
9031001004505089,14010000720616581,9011001052900000,529,,700.0
9031001003003512,14010000720368291,9011001051800000,518,,700.0
9031001001004583,14010000727999874,9011001011800000,118,,700.0
9031001003002803,14010000720461203,9011001017200000,172,,700.0
9031001003007448,14010000670258810,9011001078800000,788,,700.0
9031001004505591,14010000721192268,9011001067600000,676,,700.0
9031001000500504,14010100721759483,9011114001100000,11,,1000.0
9031001001004628,14010000717174684,9011001015600000,156,,700.0
9031001001506606,14010000721981605,9011001030900000,309,,700.0
9031001001506962,14010000721980895,9011001017600000,176,,700.0
9031001003005099,14010000722560552,9011001080700000,807,,700.0
9031001001004674,14010000726871317,9011001015500000,155,,700.0
9031001001501668,14010000724823062,9011001080100000,801,,700.0
9031001001501705,14010000721896435,9011001087300000,873,,700.0
9031001003005084,14010000722561515,9011001080700000,807,,700.0
9031001001004003,14010000717717327,9011001000100000,1,,700.0
9031001001501730,14010000721896333,9011001087500000,875,,700.0
9031001001004606,14010000717172693,9011001051900000,519,,700.0
9031001004505543,14010000721190904,9011001063900000,639,,700.0
9031001001007213,14010000689097786,9011001007400000,74,,700.0
9031001003005390,14010000726289891,9011001040900000,409,,700.0
9031001003002730,14010000724219572,9011001071000000,710,,700.0
9031001001004648,14010000726909757,9011001050600000,506,,700.0
9031001001506608,14010000724888760,9011001030300000,303,,700.0
9031001004505577,14010000721191309,9011001067600000,676,,700.0
9031001004505539,14010000725410216,9011001061700000,617,,700.0
9031001001506607,14010000721982467,9011001031800000,318,,700.0
9031001002500160,14010100722680206,9011001001900000,19,Gröna linjen,401.0
9031001003002737,14010000720461693,9011001070400000,704,,700.0
9031001003003589,14010000702092846,9011001056700000,567,,700.0
9031001003005436,14010100722069329,9011001041000000,410,,700.0
9031001006502557,,,,,
9031001003003138,14010100722070689,9011001047400000,474,,700.0
9031001001508553,14010000721982232,9011001031100000,311,,700.0
9031001002520046,14010100722380174,9011001001400000,14,Röda linjen,401.0
9031001001501745,14010000724822910,9011001080100000,801,,700.0
9031001003003875,14010000691118204,9011001043400000,434,,700.0
9031001006502553,,,,,
9031001003005463,14010000720460329,9011001072300000,723,,700.0
9031001003002779,14010000720460355,9011001072500000,725,,700.0
9031001003003869,14010000722561914,9011001084500000,845,,700.0
9031001001500308,14010000724823004,9011001087500000,875,,700.0
9031001003003904,14010000722562318,9011001080900000,809,,700.0
9031001001004598,14010000686337977,9011001006100000,61,,700.0
9031001001004059,14010100717717836,9011001005000000,50,,700.0
9031001004505010,14010000725407151,9011001052400000,524,,700.0
9031001004505090,14010000720614879,9011001056000000,560,,700.0
9031001003005314,14010000726289633,9011001044500000,445,,700.0
9031001004505178,14010000720924164,9011001062600000,626,,700.0
9031001003003080,14010100691120088,9011001042500000,425,,700.0
9031001003003490,14010000689040539,9011001075100000,751,,700.0
9031001001004546,14010000693606626,9011001011500000,115,,700.0
9031001001004571,14010000728117592,9011001054000000,540,,700.0
9031001008000633,14010000691588618,9011001008000000,80,,1000.0
9031001003004961,14010000698084500,9011001086100000,861,,700.0
9031001003006195,14010000720461781,9011001071300000,713,,700.0
9031001001004588,14010000693606529,9011001011400000,114,,700.0
9031001003003105,14010000726289968,9011001042000000,420,,700.0
9031001003005551,14010000723815706,9011001016100000,161,,700.0
9031001001500423,14010000721895818,9011001040100000,401,,700.0
9031001004505130,14010000725410124,9011001060500000,605,,700.0
9031001001004136,14010000717173984,9011001052700000,527,,700.0
9031001001004843,14010000686215313,9011001005500000,55,,700.0
9031001003005108,14010000722560021,9011001086500000,865,,700.0
9031001001506904,14010000721981661,9011001031100000,311,,700.0
9031001003003482,14010000689040032,9011001075100000,751,,700.0
9031001001506959,14010000721982115,9011001017700000,177,,700.0
9031001003006098,14010000722562266,9011001084500000,845,,700.0
9031001001004817,14010000728367504,9011001006100000,61,,700.0
9031001002520050,,,,,
9031001001004127,14010000693606951,9011001017900000,179,,700.0
9031001003005466,14010100673590668,9011001018800000,188,,700.0
9031001003002793,14010000720459242,9011001017200000,172,,700.0
9031001003004983,14010000722559546,9011001086500000,865,,700.0
9031001003005559,14010000689194880,9011001013300000,133,,700.0
9031001003007715,14010000722069300,9011001043300000,433,,700.0
9031001003003043,,,,,
9031001002520032,14010100705781955,9011001001300000,13,Röda linjen,401.0
9031001001004925,14010000717175577,9011001052000000,520,,700.0
9031001003005542,14010000720455869,9011001016300000,163,,700.0
9031001002500039,14010100722680376,9011001001700000,17,Gröna linjen,401.0
9031001002500174,14010100722679688,9011001001900000,19,Gröna linjen,401.0
9031001004500492,14010000720616047,9011001057400000,574,,700.0
9031001003002097,14010000722069087,9011001047400000,474,,700.0
9031001003005435,14010000722068691,9011001042200000,422,,700.0
9031001002520049,14010100722380061,9011001001300000,13,Röda linjen,401.0
9031001003003558,14010000691979586,9011001055000000,550,,700.0
9031001002510041,14010100722426315,9011001001000000,10,Blå linjen,401.0
9031001004505526,14010000720924098,9011001062600000,626,,700.0
9031001001004626,14010000726408287,9011001051200000,512,,700.0
9031001001004586,14010000723331226,9011001011200000,112,,700.0
9031001001004682,14010000717173366,9011001052000000,520,,700.0
9031001001004901,14010000726910057,9011001050600000,506,,700.0
9031001006502756,,,,,
9031001003002768,14010000720459456,9011001071300000,713,,700.0
9031001001004841,14010000717660831,9011001020500000,205,,700.0
9031001001004597,14010000724343085,9011001006600000,66,,700.0
9031001003003877,14010000722068797,9011001043400000,434,,700.0
9031001003005440,14010100722069632,9011001047100000,471,,700.0
9031001003004974,14010000722561988,9011001082800000,828,,700.0
9031001003002806,14010000720456256,9011001017200000,172,,700.0
9031001001007164,14010000724564656,9011001000200000,2,,700.0
9031001007047138,14010000729542225,9011001002500000,25,Saltsjöbanan,900.0
9031001003005578,14010000689194612,9011001014200000,142,,700.0
9031001004505525,14010000720925438,9011001062800000,628,,700.0
9031001003005621,14010000720459875,9011001018000000,180,,700.0
9031001001004550,14010000693622602,9011001011700000,117,,700.0
9031001003005530,14010000720459709,9011001014700000,147,,700.0
9031001003003148,14010000722070950,9011001042200000,422,,700.0
9031001007000485,,,,,
9031001001004002,14010000717717621,9011001000500000,5,,700.0
9031001004505107,14010000721190676,9011001063400000,634,,700.0
9031001001500314,14010000721897069,9011001087300000,873,,700.0
9031001003003576,14010000688933184,9011001054100000,541,,700.0
9031001004505097,14010000720615536,9011001053300000,533,,700.0
9031001004505546,14010000721189242,9011001063100000,631,,700.0
9031001004500482,14010000711190052,9011001058000000,580,,700.0
9031001006502258,,,,,
9031001003003907,14010000722561740,9011001083800000,838,,700.0
9031001004539235,14010000717908196,9011001002800000,28,Österskärslinjen,900.0
9031001004505082,14010000725408743,9011001060700000,607,,700.0
9031001007000434,14010000692212844,9011001000700000,7,Spårväg city,900.0
9031001003007212,14010000690751030,9011001075100000,751,,700.0
9031001004500485,14010000720615913,9011001058200000,582,,700.0
9031001004500462,14010000720615892,9011001057900000,579,,700.0
9031001001004131,14010000723331054,9011001017900000,179,,700.0
9031001001004594,14010000723331317,9011001012400000,124,,700.0
9031001004505550,14010000721189327,9011001063900000,639,,700.0
9031001003003894,14010100726289749,9011001044600000,446,,700.0
9031001003006109,14010000721700442,9011001075900000,759,,700.0
9031001003005597,14010000720459169,9011001072600000,726,,700.0
9031001003003574,14010000670437043,9011001055800000,558,,700.0
9031001003005494,14010000724219473,9011001074400000,744,,700.0
9031001003007215,14010000721700409,9011001075400000,754,,700.0
9031001000500680,,,,,
9031001003002817,14010000723040245,9011001017300000,173,,700.0
9031001001004808,14010000717717756,9011001005400000,54,,700.0
9031001003003535,14010000720368453,9011001055300000-553V,553V,,700.0
9031001002500004,14010100722679805,9011001001900000,19,Gröna linjen,401.0
9031001004505536,14010000720928411,9011001068800000,688,,700.0
9031001006502857,,,,,
9031001002520054,14010100705782231,9011001001300000,13,Röda linjen,401.0
9031001004500470,14010000720614616,9011001057900000,579,,700.0
9031001003002799,14010000723039718,9011001017300000,173,,700.0
9031001004505606,14010000721192449,9011001065600000,656,,700.0
9031001002520013,14010100722380146,9011001001300000,13,Röda linjen,401.0
9031001001004085,14010000686337830,9011001006700000,67,,700.0
9031001003006044,14010000722560526,9011001083500000,835,,700.0
9031001003005391,14010000726290073,9011001046500000,465,,700.0
9031001001007200,14010000717632031,9011001000300000,3,,700.0
9031001001004642,14010000728117186,9011001050900000,509,,700.0
9031001004505185,14010000720926791,9011001067000000,670,,700.0
9031001001004692,14010000717172801,9011001015700000,157,,700.0
9031001007037446,14010000719408087,9011001003000000,30,Tvärbanan,900.0
9031001001506909,14010000721981457,9011001032300000,323,,700.0
9031001004500472,14010000720614181,9011001057900000,579,,700.0
9031001004505133,14010000725410383,9011001061300000,613,,700.0
9031001003004989,14010000722563428,9011001083900000,839,,700.0
9031001003007956,14010000689040385,9011001075200000,752,,700.0
9031001003002764,14010000720454324,9011001070700000,707,,700.0
9031001004529479,14010000717908052,9011001002700000,27,Kårstalinjen,900.0
9031001003003591,14010000721700533,9011001075800000,758,,700.0
9031001003005581,14010000720461896,9011001016300000,163,,700.0
9031001001007178,14010000719665574,9011001005300000,53,,700.0
9031001003005345,14010000726289563,9011001043700000,437,,700.0
9031001001004001,14010000717717353,9011001000600000,6,,700.0
9031001001007155,14010000717632071,9011001000300000,3,,700.0
9031001002510056,14010100722426273,9011001001100000,11,Blå linjen,401.0
9031001004505564,14010000721190591,9011001067700000,677,,700.0
9031001001004573,14010000717175213,9011001050100000,501,,700.0
9031001003003067,14010000709384305,9011001055300000,553H,,700.0
9031001000500503,14010100725139393,9011114000900000,9,,1000.0
9031001003005107,14010000722563575,9011001080900000-809C,809C,,700.0
9031001002520051,14010100722380813,9011001001400000,14,Röda linjen,401.0
9031001001004681,14010000717172458,9011001015700000,157,,700.0
9031001001508551,14010000721982322,9011001030500000,305,,700.0
9031001001004134,14010000723331375,9011001017900000,179,,700.0
9031001002520008,14010100722379920,9011001001300000,13,Röda linjen,401.0
9031001003005588,14010000716068701,9011001016400000,164,,700.0
9031001002510058,14010100722426379,9011001001000000,10,Blå linjen,401.0
9031001004505604,14010000721338769,9011001065700000,657,,700.0
9031001001004593,14010000723331027,9011001051200000,512,,700.0
9031001006502257,,,,,
9031001001004062,14010000724504177,9011001000100000,1,,700.0
9031001004505587,14010000721190107,9011001067600000,676,,700.0
9031001001004686,14010000726909321,9011001051400000,514,,700.0
9031001001007217,14010000717632512,9011001000300000,3,,700.0
9031001004505114,14010000721192059,9011001063900000,639,,700.0
9031001001004563,14010000712068150,9011001051500000,515,,700.0
9031001003005507,14010000720462054,9011001070900000,709,,700.0
9031001003005469,14010000720461037,9011001018100000,181,,700.0
9031001000500520,14010000726240106,9011114001300000,13,,1000.0
9031001004500459,14010000726816640,9011001058300000,583,,700.0
9031001003005433,14010000691119145,9011001043000000-430X,430X,,700.0
9031001003006208,14010000720486554,9011001074200000,742,,700.0
9031001001500303,14010000721896917,9011001080200000,802,,700.0
9031001001004914,14010000726909872,9011001051400000,514,,700.0
9031001003003564,14010000670436545,9011001054300000,543,,700.0
9031001003005342,14010000726289728,9011001044100000,441,,700.0
9031001003005590,14010000720460461,9011001013400000,134,,700.0
9031001000500550,14010000725162563,9011114002800000,28,,1000.0
9031001003003899,14010000691114202,9011001043400000,434,,700.0
9031001004505099,14010000720926757,9011001066500000,665,,700.0
9031001003002789,14010000723039999,9011001017300000,173,,700.0
9031001003005569,14010000720459614,9011001018100000,181,,700.0
9031001003002758,14010000720459999,9011001070800000,708,,700.0
9031001001506955,14010000721981147,9011001017700000,177,,700.0
9031001004505505,14010000725410327,9011001017800000,178,,700.0
9031001001508561,14010000726183026,9011001032300000,323,,700.0
9031001003002093,14010100691118998,9011001047400000,474,,700.0
9031001002520001,14010100722380901,9011001001300000,13,Röda linjen,401.0
9031001004505066,14010000725408001,9011001060100000,601,,700.0
9031001003003493,14010000670258751,9011001075300000,753,,700.0
9031001004500403,14010000720617059,9011001053100000,531,,700.0
9031001003003577,14010000621088480,9011001054100000,541,,700.0
9031001004505136,14010000721189567,9011001063700000,637,,700.0
9031001004505134,14010000725409270,9011001060100000,601,,700.0
9031001003001648,14010000720458318,9011001070200000,702,,700.0
9031001003005539,14010000689193762,9011001016500000,165,,700.0
9031001004505595,14010000721190765,9011001067600000,676,,700.0
9031001000500577,14010000725163013,9011114002900000,29,,1000.0
9031001003005587,14010000689192023,9011001014400000,144,,700.0
9031001004505558,14010000721192147,9011001065400000,654,,700.0
9031001002500190,14010100722680462,9011001001800000,18,Gröna linjen,401.0
9031001001004081,14010000717660774,9011001020600000,206,,700.0
9031001002500031,14010200722679924,9011001001700000,17,Gröna linjen,401.0
9031001001501718,14010000721896413,9011001081500000,815C,,700.0
9031001002546141,14010100722380086,9011001001400000,14,Röda linjen,401.0
9031001003005580,14010000720459414,9011001018100000,181,,700.0
9031001001004148,14010000717175238,9011001052500000,525,,700.0
9031001001500418,14010000721896615,9011001080200000,802,,700.0
9031001007500530,14010000693937469,9011001008200000,82,Djurgårdsfärjan,1000.0
9031001002510069,14010200722426357,9011001001000000,10,Blå linjen,401.0
9031001003005316,14010100724006039,9011001044300000,443,,700.0
9031001003002763,14010000720461719,9011001070800000,708,,700.0
9031001004505187,14010000720927556,9011001067000000,670,,700.0
9031001002520053,14010100722380451,9011001001400000,14,Röda linjen,401.0
9031001004500402,14010000720616150,9011001056000000-560X,560X,,700.0
9031001003005493,14010000720461171,9011001070400000,704,,700.0
9031001006502558,,,,,
9031001001004830,14010000717717257,9011001006500000,65,,700.0
9031001003004978,14010000725032140,9011001083100000,831,,700.0
9031001002510063,14010100722426336,9011001001100000,11,Blå linjen,401.0
9031001007050264,14010000726531238,9011001002100000,21,Lidingöbanan,900.0
9031001003005401,14010000728820152,9011001044200000-442C,442C,,700.0
9031001004505532,14010000726356355,9011001061400000,614,,700.0
9031001006502757,,,,,
9031001003005575,14010000723815280,9011001016100000,161,,700.0
9031001004505159,14010000725409961,9011001061000000,610,,700.0
9031001001004019,14010000724503990,9011001000100000,1,,700.0
9031001004500435,14010000720616801,9011001057000000,570,,700.0
9031001001501643,14010000721895871,9011001081600000,816,,700.0
9031001001506934,14010000721980546,9011001017700000,177,,700.0
9031001001004590,14010000727999790,9011001011800000,118,,700.0
9031001001004640,14010000728117874,9011001011800000,118,,700.0
9031001002520010,14010100722380513,9011001001300000,13,Röda linjen,401.0
9031001003005441,14010100722070980,9011001047100000,471,,700.0
9031001003004996,14010000722559719,9011001078300000,783,,700.0
9031001001007177,14010000717632340,9011001000300000,3,,700.0
9031001001506902,14010000721982068,9011001030200000,302,,700.0
9031001004500405,14010000720615490,9011001057000000,570,,700.0
9031001003003545,14010000684257401,9011001054600000,546H,,700.0
9031001006502255,,,,,
9031001000500536,14010000729661889,9011114001400000,14,,1000.0
9031001002520028,14010100722380841,9011001001400000,14,Röda linjen,401.0
9031001001004137,14010000717174014,9011001051500000,515,,700.0
9031001004544577,14010000717895352,9011001002800000-28S,28S,Österskärslinjen,900.0
9031001001004935,14010000717175325,9011001052500000,525,,700.0
9031001003004987,14010000725974078,9011001083000000,830,,700.0
9031001001501729,14010000700411273,9011001080500000,805,,700.0
9031001003005460,14010000689189487,9011001016500000,165,,700.0
9031001003003099,14010100691118430,9011001043700000,437,,700.0
9031001003003546,14010000688932734,9011001056400000-564Y,564Y,,700.0
9031001001004904,14010000726909955,9011001050600000,506,,700.0
9031001003002095,14010100691120216,9011001047400000,474,,700.0
9031001003005511,14010000724219519,9011001070300000,703,,700.0
9031001003005500,14010000720458213,9011001018100000,181,,700.0
9031001003007692,14010000624457647,9011001077700000,777,,700.0
9031001003005360,14010000691118367,9011001042400000-424V,424V,,700.0
9031001001004826,14010000686215567,9011001005700000,57,,700.0
9031001003002783,14010000706027552,9011001073800000,738,,700.0
9031001006502855,,,,,
9031001001004844,14010000686214538,9011001005700000,57,,700.0
9031001007047628,14010100719585808,9011001002100000,21,Lidingöbanan,900.0
9031001001506600,14010000690264861,9011001030500000,305,,700.0
9031001001501737,14010000700410169,9011001080500000,805,,700.0
9031001003003092,14010000691119954,9011001042800000-428X,428X,,700.0
9031001001506966,14010000721982174,9011001017600000,176,,700.0
9031001003002757,14010000720459072,9011001071300000,713,,700.0
9031001003006189,14010000720460712,9011001072900000,729,,700.0
9031001002500140,14010100722680310,9011001001900000,19,Gröna linjen,401.0
9031001003002804,14010000720460824,9011001017200000,172,,700.0
9031001001004107,14010000717716963,9011001000600000,6,,700.0
9031001003004468,14010000702093087,9011001017500000,175,,700.0
9031001003005450,14010100722070242,9011001047100000,471,,700.0
9031001004505182,14010000725411091,9011001060800000,608,,700.0
9031001001501726,14010000721895952,9011001081900000,819,,700.0
9031001003004980,14010000722556768,9011001078300000,783,,700.0
9031001003001638,14010000689192729,9011001071800000,718,,700.0
9031001003003060,14010000661892457,9011001054800000,548,,700.0
9031001003003074,14010000722559234,9011001085800000,858,,700.0
9031001007044857,14010000719408303,9011001003000000,30,Tvärbanan,900.0
9031001003005046,14010000722563591,9011001084400000,844,,700.0
9031001001506957,14010000721981420,9011001017600000,176,,700.0
9031001003005065,14010000722563526,9011001083700000,837,,700.0
9031001001004581,14010000693606301,9011001011700000,117,,700.0
9031001006500776,14010000725147530,9011114001300000,13,,1000.0
9031001003005379,14010000722069724,9011001044400000,444,,700.0
9031001001004822,14010000686214987,9011001005700000,57,,700.0
9031001001507919,14010000721981556,9011001017700000,177,,700.0
9031001004505573,14010000721193037,9011001063700000,637,,700.0
9031001001004112,14010000717717163,9011001000500000,5,,700.0
9031001003005508,14010000726943215,9011001014300000,143,,700.0
9031001004505557,14010000721192757,9011001062000000,620,,700.0
9031001006502656,,,,,
9031001001004008,14010000717718270,9011001000600000,6,,700.0
9031001004505146,14010000725409655,9011001060700000,607,,700.0
9031001004505202,14010000726819001,9011001058300000,583,,700.0
9031001004505044,14010000726617491,9011001068400000,684,,700.0
9031001001501586,14010000721896308,9011001082200000,822,,700.0
9031001004505017,14010000725409902,9011001053000000,530,,700.0
9031001003003826,14010000702092983,9011001017500000,175,,700.0
9031001004505544,14010000721191666,9011001062100000,621,,700.0
9031001003003957,14010000691119616,9011001068900000,689,,700.0
9031001006502856,,,,,
9031001002520059,14010100722380594,9011001001400000,14,Röda linjen,401.0
9031001002520022,14010100722380426,9011001001300000,13,Röda linjen,401.0
9031001007041982,14010000719408231,9011001003000000,30,Tvärbanan,900.0
9031001003005561,14010000689192874,9011001014200000,142,,700.0
9031001001507299,14010000697951696,9011001033300000,333,,700.0
9031001001507302,14010000701232235,9011001035000000,350,,700.0
9031001003003525,14010000720368420,9011001051800000,518,,700.0
9031001003004962,14010000722557949,9011001084800000,848,,700.0
9031001003003040,14010000690751082,9011001075000000,750,,700.0
9031001000500540,14010000729661987,9011114001400000,14,,1000.0
9031001002500134,14010100722680492,9011001001800000,18,Gröna linjen,401.0
9031001004550148,14010000703123607,9011001002900000,29,Näsbyparkslinjen,900.0
9031001003002080,14010000722069751,9011001047400000,474,,700.0
9031001003003586,14010000670436359,9011001055900000,559,,700.0
9031001007044416,14010000726531172,9011001002100000,21,Lidingöbanan,900.0
9031001001004577,14010000726408232,9011001011300000,113,,700.0
9031001008500746,,,,,
9031001004505192,14010000720926256,9011001067000000,670,,700.0
9031001001004952,14010000726408102,9011001051200000,512,,700.0
9031001001004010,14010000717717139,9011001000500000,5,,700.0
9031001001001558,14010000726002216,9011001000400000,4,,700.0
9031001004505072,14010000720924504,9011001062800000,628,,700.0
9031001004505032,14010000720929274,9011001062400000,624,,700.0
9031001001007168,14010000719665608,9011001007600000,76,,700.0
9031001003002798,14010000720456141,9011001017200000,172,,700.0
9031001003003889,14010000726288712,9011001044100000,441,,700.0
9031001001004014,14010000717717895,9011001000500000,5,,700.0
9031001003003121,14010000726289113,9011001042300000,423,,700.0
9031001004500422,14010000720616776,9011001053600000,536,,700.0
9031001004500421,14010000726816612,9011001053700000,537,,700.0
9031001003003488,14010000624457515,9011001077700000,777,,700.0
9031001003003129,14010100725937278,9011001091800000,18H,Ersätter Tunnelbanan,700.0
9031001003005040,14010000722562344,9011001080700000,807,,700.0
9031001002520064,14010100722381034,9011001001300000,13,Röda linjen,401.0
9031001003005541,14010000721444415,9011001013400000,134,,700.0
9031001001500403,14010000721896639,9011001080200000,802,,700.0
9031001003005526,14010000718268087,9011001018400000,184,,700.0
9031001003005117,14010000722562799,9011001080700000,807,,700.0
9031001001007617,14010000686214323,9011001005700000,57,,700.0
9031001003003042,14010000689040786,9011001075200000,752,,700.0
9031001001506954,14010000721980440,9011001017700000,177,,700.0
9031001003006198,14010000720459764,9011001070200000,702,,700.0
9031001004505109,14010000721191580,9011001063700000,637,,700.0
9031001002500132,14010100722680278,9011001001800000,18,Gröna linjen,401.0
9031001004500429,14010000720616667,9011001056200000,562,,700.0
9031001001506964,14010000721980497,9011001017600000,176,,700.0
9031001001506609,14010000721981992,9011001031500000,315,,700.0
9031001004505129,14010000721189825,9011001063900000,639,,700.0
9031001003005420,14010000722071131,9011001040500000,405,,700.0
9031001001007221,14010000717632779,9011001000300000,3,,700.0
9031001004505568,14010000721191099,9011001064100000,641,,700.0
9031001004505597,14010000721192298,9011001067700000,677,,700.0
9031001004505207,14010000720616915,9011001058200000,582,,700.0
9031001001004063,14010000692090578,9011001000100000,1,,700.0
9031001003007210,14010000721700623,9011001075400000,754,,700.0
9031001003007223,14010000646014101,9011001074700000,747,,700.0
9031001003004975,14010000716973566,9011001083000000,830,,700.0
9031001001007154,14010000692168996,9011001000200000,2,,700.0
9031001004505576,14010000721191383,9011001063200000,632,,700.0
9031001003005319,14010000726288334,9011001040200000,402,,700.0
9031001001500424,14010000721895735,9011001040100000,401,,700.0
