OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
33771226,30334445,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Brommö skärgård (2000568),2000568,,,58.845946,13.6513894,https://www.openstreetmap.org/?mlat=58.845946&mlon=13.6513894#map=18/58.845946/13.6513894,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.845946,13.6513894););out center;"
33782856,30334228,"Informationstavla, Sundby, öst",Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Sundby (2002298),2002298,,,59.0315058,18.3920091,https://www.openstreetmap.org/?mlat=59.0315058&mlon=18.3920091#map=18/59.0315058/18.3920091,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0315058,18.3920091););out center;"
33785245,30334226,"Informationstavla, parkering, Sundby",Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Sundby (2002298),2002298,,,59.0325483,18.387939,https://www.openstreetmap.org/?mlat=59.0325483&mlon=18.387939#map=18/59.0325483/18.387939,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0325483,18.387939););out center;"
33784748,30334148,,Information,Områdesskyddsinformation,,0,<= 20 meter,"N2000-SCI, NR","Kålsö (2000160), Kålsö (SE0110080)","2000160, SE0110080",,,58.934798,17.6564218,https://www.openstreetmap.org/?mlat=58.934798&mlon=17.6564218#map=18/58.934798/17.6564218,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.934798,17.6564218););out center;"
33772393,30334045,Informationstavla väg mot Rävaberget,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Bondberget (2001429),2001429,,,57.7626945,14.2669697,https://www.openstreetmap.org/?mlat=57.7626945&mlon=14.2669697#map=18/57.7626945/14.2669697,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7626945,14.2669697););out center;"
33772046,30334035,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Rosenlunds bankar (2001426),2001426,,,57.786629,14.2135419,https://www.openstreetmap.org/?mlat=57.786629&mlon=14.2135419#map=18/57.786629/14.2135419,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.786629,14.2135419););out center;"
33772047,30334031,Informationstavla_Campingens ingång,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Rosenlunds bankar (2001426),2001426,,,57.7876055,14.2168302,https://www.openstreetmap.org/?mlat=57.7876055&mlon=14.2168302#map=18/57.7876055/14.2168302,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7876055,14.2168302););out center;"
33772048,30334026,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Rosenlunds bankar (2001426),2001426,,,57.7944099,14.2361569,https://www.openstreetmap.org/?mlat=57.7944099&mlon=14.2361569#map=18/57.7944099/14.2361569,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7944099,14.2361569););out center;"
33775549,30333600,Skylt Tema naturvårdsbränning,Information,Platsinformation,,0,<= 20 meter,NR,Mårdselforsen (2001682),2001682,,,64.6793894,19.2353255,https://www.openstreetmap.org/?mlat=64.6793894&mlon=19.2353255#map=18/64.6793894/19.2353255,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.6793894,19.2353255););out center;"
33790070,30333596,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Balberget (2001668),2001668,,,63.9419166,19.1382115,https://www.openstreetmap.org/?mlat=63.9419166&mlon=19.1382115#map=18/63.9419166/19.1382115,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.9419166,19.1382115););out center;"
33771818,30333567,Informationstavla Väster Öxnegården,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Bondberget (2001429),2001429,,,57.7747109,14.2537677,https://www.openstreetmap.org/?mlat=57.7747109&mlon=14.2537677#map=18/57.7747109/14.2537677,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7747109,14.2537677););out center;"
33780549,30333534,Informationstavla Storrisbergsgrottorna,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Storrisbergsgrottorna (2001678),2001678,,,63.5900309,19.3876595,https://www.openstreetmap.org/?mlat=63.5900309&mlon=19.3876595#map=18/63.5900309/19.3876595,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5900309,19.3876595););out center;"
33772777,30333515,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hummelholm (2001675),2001675,,,63.7275247,19.4927717,https://www.openstreetmap.org/?mlat=63.7275247&mlon=19.4927717#map=18/63.7275247/19.4927717,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.7275247,19.4927717););out center;"
33774011,30333406,Reservatsinformation,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Krogsfall (2001117),2001117,,,58.0482546,15.6221789,https://www.openstreetmap.org/?mlat=58.0482546&mlon=15.6221789#map=18/58.0482546/15.6221789,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0482546,15.6221789););out center;"
33774012,30333405,Reservatsinformation,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Krogsfall (2001117),2001117,,,58.0472738,15.618764,https://www.openstreetmap.org/?mlat=58.0472738&mlon=15.618764#map=18/58.0472738/15.618764,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0472738,15.618764););out center;"
33774028,30333247,Informationstavla i den östra delen av Utterdalen,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Utterdalen (2014681),2014681,,,59.7541627,15.8830372,https://www.openstreetmap.org/?mlat=59.7541627&mlon=15.8830372#map=18/59.7541627/15.8830372,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7541627,15.8830372););out center;"
33774029,30333246,Informationstavla i den västra delen av Utterdalen,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Utterdalen (2014681),2014681,,,59.759853,15.8697981,https://www.openstreetmap.org/?mlat=59.759853&mlon=15.8697981#map=18/59.759853/15.8697981,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.759853,15.8697981););out center;"
33774030,30333245,Informationstavla i den norra delen av Utterdalen,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Utterdalen (2014681),2014681,,,59.7615647,15.8743635,https://www.openstreetmap.org/?mlat=59.7615647&mlon=15.8743635#map=18/59.7615647/15.8743635,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7615647,15.8743635););out center;"
33781597,30333080,Informationstavla p-plats,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Sandemar (2000007),2000007,,,59.1317431,18.3497048,https://www.openstreetmap.org/?mlat=59.1317431&mlon=18.3497048#map=18/59.1317431/18.3497048,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1317431,18.3497048););out center;"
33771417,30332847,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ryfors (2001381),2001381,,,57.9042732,13.8336799,https://www.openstreetmap.org/?mlat=57.9042732&mlon=13.8336799#map=18/57.9042732/13.8336799,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9042732,13.8336799););out center;"
33771418,30332846,,Information,Broshyrer,Låda med foldrar över reservatet sitter på skyltstället vid parkeringen.,0,<= 20 meter,NR,Ryfors (2001381),2001381,,,57.9042752,13.8336936,https://www.openstreetmap.org/?mlat=57.9042752&mlon=13.8336936#map=18/57.9042752/13.8336936,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9042752,13.8336936););out center;"
33771559,30332825,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Bottnaryds urskog (2001427),2001427,,,57.7666743,13.8343436,https://www.openstreetmap.org/?mlat=57.7666743&mlon=13.8343436#map=18/57.7666743/13.8343436,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7666743,13.8343436););out center;"
33777671,30332711,Infoskylt Naturreservat,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Yttre Hedane (2002208),2002208,,,59.1368464,12.5730238,https://www.openstreetmap.org/?mlat=59.1368464&mlon=12.5730238#map=18/59.1368464/12.5730238,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1368464,12.5730238););out center;"
33786069,30332090,,Information,Områdesskyddsinformation,,0,>20-50 meter,"NR, NR","Magsjötorp (2013314), Stampmossen (2001869)","2013314, 2001869",,,59.2302486,16.9533577,https://www.openstreetmap.org/?mlat=59.2302486&mlon=16.9533577#map=18/59.2302486/16.9533577,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2302486,16.9533577););out center;"
33777546,30332087,,Information,Områdesskyddsinformation,,0,>50-100 meter,NR,Magsjötorp (2013314),2013314,,,59.2208591,16.9500654,https://www.openstreetmap.org/?mlat=59.2208591&mlon=16.9500654#map=18/59.2208591/16.9500654,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2208591,16.9500654););out center;"
33773512,30332029,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Tussmötet (2014847),2014847,,,59.1571613,17.2596672,https://www.openstreetmap.org/?mlat=59.1571613&mlon=17.2596672#map=18/59.1571613/17.2596672,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1571613,17.2596672););out center;"
33773660,30331945,Informationsskylt om restaurering,Information,Platsinformation,Liten informationsskylt om restaurering av ån,0,>20-50 meter,NR,Sällevadsåns dalgång (2002324),2002324,,,57.4431375,15.6142171,https://www.openstreetmap.org/?mlat=57.4431375&mlon=15.6142171#map=18/57.4431375/15.6142171,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4431375,15.6142171););out center;"
33771245,30331932,Informationstavla Sandreveln,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Dumme mosse (2001428),2001428,,,57.7406811,14.0325935,https://www.openstreetmap.org/?mlat=57.7406811&mlon=14.0325935#map=18/57.7406811/14.0325935,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7406811,14.0325935););out center;"
33771562,30331931,Informationstavla Lomsjö,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Dumme mosse (2001428),2001428,,,57.7688224,14.0536222,https://www.openstreetmap.org/?mlat=57.7688224&mlon=14.0536222#map=18/57.7688224/14.0536222,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7688224,14.0536222););out center;"
33771247,30331929,Informationstavla Tranebo,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Dumme mosse (2001428),2001428,,,57.8090849,14.0409836,https://www.openstreetmap.org/?mlat=57.8090849&mlon=14.0409836#map=18/57.8090849/14.0409836,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8090849,14.0409836););out center;"
33784567,30331851,Infoskylt parkering Norddalen,Information,Områdesskyddsinformation,,0,<= 20 meter,"N2000-SCI, NR","Säterdalen (2002903), Säterdalen (SE0620311)","2002903, SE0620311",,,60.3655004,15.7360948,https://www.openstreetmap.org/?mlat=60.3655004&mlon=15.7360948#map=18/60.3655004/15.7360948,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3655004,15.7360948););out center;"
33778865,30331845,Infoskylt parkering reningsverket,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Säterdalen (2002903),2002903,,,60.3535158,15.7635384,https://www.openstreetmap.org/?mlat=60.3535158&mlon=15.7635384#map=18/60.3535158/15.7635384,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3535158,15.7635384););out center;"
33788795,30331844,Infoskylt folkets park,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Säterdalen (2002903),2002903,,,60.3492982,15.7616705,https://www.openstreetmap.org/?mlat=60.3492982&mlon=15.7616705#map=18/60.3492982/15.7616705,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3492982,15.7616705););out center;"
33789211,30331820,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt Naturreservat,0,<= 20 meter,NR,Sibberön (2002207),2002207,,,59.2460623,14.0069766,https://www.openstreetmap.org/?mlat=59.2460623&mlon=14.0069766#map=18/59.2460623/14.0069766,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2460623,14.0069766););out center;"
33771484,30331819,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt om Naturreservat,0,<= 20 meter,NR,Sibberön (2002207),2002207,,,59.2456595,14.0100748,https://www.openstreetmap.org/?mlat=59.2456595&mlon=14.0100748#map=18/59.2456595/14.0100748,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2456595,14.0100748););out center;"
33778511,30331811,,Information,Information,,0,>20-50 meter,NR,Sibberön (2002207),2002207,,,59.2524099,14.0162662,https://www.openstreetmap.org/?mlat=59.2524099&mlon=14.0162662#map=18/59.2524099/14.0162662,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2524099,14.0162662););out center;"
33789161,30331809,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt Naturreservat,0,<= 20 meter,NR,Sibberön (2002207),2002207,,,59.2554751,14.0168577,https://www.openstreetmap.org/?mlat=59.2554751&mlon=14.0168577#map=18/59.2554751/14.0168577,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2554751,14.0168577););out center;"
33784718,30331796,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt Naturreservat,0,>20-50 meter,NR,Värmlandsskärgården (2002163),2002163,,,59.2327302,14.0676981,https://www.openstreetmap.org/?mlat=59.2327302&mlon=14.0676981#map=18/59.2327302/14.0676981,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2327302,14.0676981););out center;"
33784717,30331794,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt Naturreservat,0,>20-50 meter,NR,Värmlandsskärgården (2002163),2002163,,,59.1896757,14.0309195,https://www.openstreetmap.org/?mlat=59.1896757&mlon=14.0309195#map=18/59.1896757/14.0309195,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1896757,14.0309195););out center;"
33776058,30331787,Infoskylt Naturreservat,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Värmlandsskärgården (2002163),2002163,,,59.1560875,13.9862386,https://www.openstreetmap.org/?mlat=59.1560875&mlon=13.9862386#map=18/59.1560875/13.9862386,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1560875,13.9862386););out center;"
33774848,30331692,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt Naturreservat Segerstads skärgård,0,>20-50 meter,NR,Segerstads skärgård (2002165),2002165,,,59.294945,13.2579784,https://www.openstreetmap.org/?mlat=59.294945&mlon=13.2579784#map=18/59.294945/13.2579784,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.294945,13.2579784););out center;"
33771400,30331691,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt om Naturreservat Segerstads skärgård,0,Okänd noggrannhet,NR,Segerstads skärgård (2002165),2002165,,,59.2858238,13.3349331,https://www.openstreetmap.org/?mlat=59.2858238&mlon=13.3349331#map=18/59.2858238/13.3349331,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2858238,13.3349331););out center;"
33771189,30331690,Infoskylt Bockholmarna,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Segerstads skärgård (2002165),2002165,,,59.2812733,13.2374319,https://www.openstreetmap.org/?mlat=59.2812733&mlon=13.2374319#map=18/59.2812733/13.2374319,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2812733,13.2374319););out center;"
33777432,30331688,Infoskylt Naturreservat,Information,Områdesskyddsinformation,Informationsskylt om Naturreservatet Segerstads skärgård,0,>20-50 meter,NR,Segerstads skärgård (2002165),2002165,,,59.3046994,13.3243033,https://www.openstreetmap.org/?mlat=59.3046994&mlon=13.3243033#map=18/59.3046994/13.3243033,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3046994,13.3243033););out center;"
33780306,30331665,,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Vormforsen (2020165),2020165,,,64.8685383,18.7222403,https://www.openstreetmap.org/?mlat=64.8685383&mlon=18.7222403#map=18/64.8685383/18.7222403,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.8685383,18.7222403););out center;"
33772664,30331587,,Information,Områdesskyddsinformation,Information om naturreservatet Skurugata,0,<= 20 meter,NR,Skurugata (2002309),2002309,,,57.689949,15.0982835,https://www.openstreetmap.org/?mlat=57.689949&mlon=15.0982835#map=18/57.689949/15.0982835,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.689949,15.0982835););out center;"
33771775,30331585,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Oxhagsberget (2002331),2002331,,,57.3086368,15.3126304,https://www.openstreetmap.org/?mlat=57.3086368&mlon=15.3126304#map=18/57.3086368/15.3126304,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.3086368,15.3126304););out center;"
33776098,30331568,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Bredselet (2014040),2014040,,,64.3465098,18.7061967,https://www.openstreetmap.org/?mlat=64.3465098&mlon=18.7061967#map=18/64.3465098/18.7061967,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.3465098,18.7061967););out center;"
33776099,30331567,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Bredselet (2014040),2014040,,,64.3537049,18.6811757,https://www.openstreetmap.org/?mlat=64.3537049&mlon=18.6811757#map=18/64.3537049/18.6811757,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.3537049,18.6811757););out center;"
33776097,30331566,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Bredselet (2014040),2014040,,,64.3686225,18.676516,https://www.openstreetmap.org/?mlat=64.3686225&mlon=18.676516#map=18/64.3686225/18.676516,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.3686225,18.676516););out center;"
33773033,30331445,,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Kurbergsmyrarna (2014041),2014041,,,60.880441,15.86537,https://www.openstreetmap.org/?mlat=60.880441&mlon=15.86537#map=18/60.880441/15.86537,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.880441,15.86537););out center;"
33785682,30331427,,Information,Områdesskyddsinformation,,0,>20-50 meter,"NR, NR","Norra Mora Vildmark (2014203), Våmhuskölen (2002464)","2014203, 2002464",,,61.5027072,14.1929007,https://www.openstreetmap.org/?mlat=61.5027072&mlon=14.1929007#map=18/61.5027072/14.1929007,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.5027072,14.1929007););out center;"
33785774,30331358,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Kungsberget (2000283),2000283,,,60.7513495,16.5130117,https://www.openstreetmap.org/?mlat=60.7513495&mlon=16.5130117#map=18/60.7513495/16.5130117,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.7513495,16.5130117););out center;"
33786426,30331355,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Uggleberget (2000821),2000821,,,58.7390164,14.3365506,https://www.openstreetmap.org/?mlat=58.7390164&mlon=14.3365506#map=18/58.7390164/14.3365506,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7390164,14.3365506););out center;"
33785772,30331349,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Kungsberget (2000283),2000283,,,60.7558133,16.5137413,https://www.openstreetmap.org/?mlat=60.7558133&mlon=16.5137413#map=18/60.7558133/16.5137413,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.7558133,16.5137413););out center;"
33785773,30331346,,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Kungsberget (2000283),2000283,,,60.7576993,16.5024699,https://www.openstreetmap.org/?mlat=60.7576993&mlon=16.5024699#map=18/60.7576993/16.5024699,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.7576993,16.5024699););out center;"
33784955,30331285,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Kungsfors (2014303),2014303,,,60.7557622,16.5262609,https://www.openstreetmap.org/?mlat=60.7557622&mlon=16.5262609#map=18/60.7557622/16.5262609,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.7557622,16.5262609););out center;"
33786492,30331230,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hatten (2024789),2024789,,,57.4564981,14.4251684,https://www.openstreetmap.org/?mlat=57.4564981&mlon=14.4251684#map=18/57.4564981/14.4251684,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4564981,14.4251684););out center;"
33776341,30331173,Informationstavla,Information,Områdesskyddsinformation,Informationstavla med karta över naturreservatet och information om,0,<= 20 meter,NR,Sjöbergen (2027249),2027249,,,57.965706,14.3618784,https://www.openstreetmap.org/?mlat=57.965706&mlon=14.3618784#map=18/57.965706/14.3618784,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.965706,14.3618784););out center;"
33777293,30331169,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Säbybranten (2027250),2027250,,,57.8842852,14.287519,https://www.openstreetmap.org/?mlat=57.8842852&mlon=14.287519#map=18/57.8842852/14.287519,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8842852,14.287519););out center;"
33774252,30330588,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Allkvie änge (2000102),2000102,,,57.6103203,18.4273059,https://www.openstreetmap.org/?mlat=57.6103203&mlon=18.4273059#map=18/57.6103203/18.4273059,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6103203,18.4273059););out center;"
33774361,30330528,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Grimmestorp (2013482),2013482,,,58.0742062,13.9397993,https://www.openstreetmap.org/?mlat=58.0742062&mlon=13.9397993#map=18/58.0742062/13.9397993,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0742062,13.9397993););out center;"
33784053,30330487,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,S:t Olofsholm (2000425),2000425,,,57.7181541,18.9083261,https://www.openstreetmap.org/?mlat=57.7181541&mlon=18.9083261#map=18/57.7181541/18.9083261,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7181541,18.9083261););out center;"
33775667,30330466,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Blautmörskogen (2010854),2010854,,,57.6284456,18.7121297,https://www.openstreetmap.org/?mlat=57.6284456&mlon=18.7121297#map=18/57.6284456/18.7121297,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6284456,18.7121297););out center;"
33774363,30330365,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Grimmestorp (2013482),2013482,,,58.0774461,13.9468934,https://www.openstreetmap.org/?mlat=58.0774461&mlon=13.9468934#map=18/58.0774461/13.9468934,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0774461,13.9468934););out center;"
33780761,30330085,Informationstavla i södra delen av Gnien,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Gnien (2001297),2001297,,,59.7422597,16.1865618,https://www.openstreetmap.org/?mlat=59.7422597&mlon=16.1865618#map=18/59.7422597/16.1865618,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7422597,16.1865618););out center;"
33773667,30330065,Informationstavla i västra delen av Gnien,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Gnien (2001297),2001297,,,59.7508331,16.1792989,https://www.openstreetmap.org/?mlat=59.7508331&mlon=16.1792989#map=18/59.7508331/16.1792989,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7508331,16.1792989););out center;"
33781099,30329676,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Tjåberget (2021526),2021526,,,61.4397915,14.51237,https://www.openstreetmap.org/?mlat=61.4397915&mlon=14.51237#map=18/61.4397915/14.51237,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.4397915,14.51237););out center;"
33780449,30329675,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Tjåberget (2021526),2021526,,,61.4151996,14.4616713,https://www.openstreetmap.org/?mlat=61.4151996&mlon=14.4616713#map=18/61.4151996/14.4616713,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.4151996,14.4616713););out center;"
33789943,30329662,Informationstavla vid huvudentrén,Information,Områdesskyddsinformation,Informationstavla vid huvudentrén. Här finns även broschyrer med karta över området.,0,<= 20 meter,NR,Koppången (2002476),2002476,,,61.3656732,14.7726141,https://www.openstreetmap.org/?mlat=61.3656732&mlon=14.7726141#map=18/61.3656732/14.7726141,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.3656732,14.7726141););out center;"
33775628,30329573,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Klinteklinten (2000136),2000136,,,57.6717285,18.7733234,https://www.openstreetmap.org/?mlat=57.6717285&mlon=18.7733234#map=18/57.6717285/18.7733234,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6717285,18.7733234););out center;"
33775840,30329554,Informationstavla,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Mojner (2000434),2000434,,,57.6647808,18.7981109,https://www.openstreetmap.org/?mlat=57.6647808&mlon=18.7981109#map=18/57.6647808/18.7981109,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6647808,18.7981109););out center;"
33772898,30329417,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Siljeåsberget (2021150),2021150,,,64.2426328,15.5105117,https://www.openstreetmap.org/?mlat=64.2426328&mlon=15.5105117#map=18/64.2426328/15.5105117,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.2426328,15.5105117););out center;"
33787715,30329019,Infoskylt,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Kalvön (2000762),2000762,,,58.2698235,11.6536815,https://www.openstreetmap.org/?mlat=58.2698235&mlon=11.6536815#map=18/58.2698235/11.6536815,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2698235,11.6536815););out center;"
33787714,30328996,Infoskylt,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Kalvön (2000762),2000762,,,58.2629806,11.6596703,https://www.openstreetmap.org/?mlat=58.2629806&mlon=11.6596703#map=18/58.2629806/11.6596703,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2629806,11.6596703););out center;"
33787713,30328976,Infoskylt,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Kalvön (2000762),2000762,,,58.2713939,11.6659868,https://www.openstreetmap.org/?mlat=58.2713939&mlon=11.6659868#map=18/58.2713939/11.6659868,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2713939,11.6659868););out center;"
33787712,30328953,Infoskylt,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Kalvön (2000762),2000762,,,58.2770086,11.6642984,https://www.openstreetmap.org/?mlat=58.2770086&mlon=11.6642984#map=18/58.2770086/11.6642984,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2770086,11.6642984););out center;"
