OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
33784183,30418231,,Information,Områdesskyddsinformation,,0,>50-100 meter,"N2000-SCI, NR","Mossgräsberget (2002507), Mossgräsberget (SE0620117)","2002507, SE0620117",,,"{""OBJECTID"": 33784183, ""ANORDNING_ID"": ""30418231"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": "">50-100 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, NR"", ""SKYDDATOMRADE"": ""Mossgräsberget (2002507), Mossgräsberget (SE0620117)"", ""SKYDDATOMRADE_ID"": ""2002507, SE0620117"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",16.012782620811556,60.78899128104599,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.7889913&mlon=16.0127826#map=18/60.7889913/16.0127826,coordinate_fallback,,,anordningar
33779705,30418207,Infoskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Snöberget (2022751),2022751,,,"{""OBJECTID"": 33779705, ""ANORDNING_ID"": ""30418207"", ""ANORDNINGNAMN"": ""Infoskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Snöberget (2022751)"", ""SKYDDATOMRADE_ID"": ""2022751"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",16.10359009746698,60.539192412159835,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5391924&mlon=16.1035901#map=18/60.5391924/16.1035901,coordinate_fallback,,,anordningar
33784181,30418185,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Bölets ängar (2000573),2000573,,,"{""OBJECTID"": 33784181, ""ANORDNING_ID"": ""30418185"", ""ANORDNINGNAMN"": ""Informationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Bölets ängar (2000573)"", ""SKYDDATOMRADE_ID"": ""2000573"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.521756619270125,58.61074552049758,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.6107455&mlon=14.5217566#map=18/58.6107455/14.5217566,coordinate_fallback,,,anordningar
33772474,30418179,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Segersjö (2005576),2005576,,,"{""OBJECTID"": 33772474, ""ANORDNING_ID"": ""30418179"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Segersjö (2005576)"", ""SKYDDATOMRADE_ID"": ""2005576"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.58537445277294,59.16214627728843,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.1621463&mlon=15.5853745#map=18/59.1621463/15.5853745,coordinate_fallback,,,anordningar
33775795,30418151,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Flintemon (2005638),2005638,,,"{""OBJECTID"": 33775795, ""ANORDNING_ID"": ""30418151"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Flintemon (2005638)"", ""SKYDDATOMRADE_ID"": ""2005638"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.780295673039545,58.87754386252914,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.8775439&mlon=14.7802957#map=18/58.8775439/14.7802957,coordinate_fallback,,,anordningar
33779501,30418141,Infotavla P-plats nedre,Information,Områdesskyddsinformation,,0,<= 20 meter,"N2000-SCI, NR","Tanumskusten (SE0520150), Veddöarkipelagen (2000728)","SE0520150, 2000728",,,"{""OBJECTID"": 33779501, ""ANORDNING_ID"": ""30418141"", ""ANORDNINGNAMN"": ""Infotavla P-plats nedre"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, NR"", ""SKYDDATOMRADE"": ""Tanumskusten (SE0520150), Veddöarkipelagen (2000728)"", ""SKYDDATOMRADE_ID"": ""SE0520150, 2000728"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",11.274450584795154,58.62298282283269,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.6229828&mlon=11.2744506#map=18/58.6229828/11.2744506,coordinate_fallback,,,anordningar
33779500,30418140,Infotavla Veddökilen,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Veddöarkipelagen (2000728),2000728,,,"{""OBJECTID"": 33779500, ""ANORDNING_ID"": ""30418140"", ""ANORDNINGNAMN"": ""Infotavla Veddökilen"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Veddöarkipelagen (2000728)"", ""SKYDDATOMRADE_ID"": ""2000728"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",11.277873084500945,58.625571476098116,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.6255715&mlon=11.2778731#map=18/58.6255715/11.2778731,coordinate_fallback,,,anordningar
33779499,30418139,Infotavla P-plats övre,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Veddöarkipelagen (2000728),2000728,,,"{""OBJECTID"": 33779499, ""ANORDNING_ID"": ""30418139"", ""ANORDNINGNAMN"": ""Infotavla P-plats övre"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Veddöarkipelagen (2000728)"", ""SKYDDATOMRADE_ID"": ""2000728"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",11.276132425706459,58.62294874839543,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.6229487&mlon=11.2761324#map=18/58.6229487/11.2761324,coordinate_fallback,,,anordningar
33781589,30418053,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Stora Kärrs bokskog (2001382),2001382,,,"{""OBJECTID"": 33781589, ""ANORDNING_ID"": ""30418053"", ""ANORDNINGNAMN"": ""Informationstavla"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Stora Kärrs bokskog (2001382)"", ""SKYDDATOMRADE_ID"": ""2001382"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.106915563409913,57.90511535569954,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=57.9051154&mlon=14.1069156#map=18/57.9051154/14.1069156,coordinate_fallback,,,anordningar
33776803,30418043,Information Umeälvens delta,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Umeälvens delta (2014076),2014076,,,"{""OBJECTID"": 33776803, ""ANORDNING_ID"": ""30418043"", ""ANORDNINGNAMN"": ""Information Umeälvens delta"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Umeälvens delta (2014076)"", ""SKYDDATOMRADE_ID"": ""2014076"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",20.3449936158274,63.718749618508674,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=63.7187496&mlon=20.3449936#map=18/63.7187496/20.3449936,coordinate_fallback,,,anordningar
33784348,30417853,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Ängsbacka (2013952),2013952,,,"{""OBJECTID"": 33784348, ""ANORDNING_ID"": ""30417853"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Ängsbacka (2013952)"", ""SKYDDATOMRADE_ID"": ""2013952"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",20.288440109362558,63.772450701896275,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=63.7724507&mlon=20.2884401#map=18/63.7724507/20.2884401,coordinate_fallback,,,anordningar
33784347,30417852,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ängsbacka (2013952),2013952,,,"{""OBJECTID"": 33784347, ""ANORDNING_ID"": ""30417852"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Ängsbacka (2013952)"", ""SKYDDATOMRADE_ID"": ""2013952"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",20.28609387592328,63.78030234290764,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=63.7803023&mlon=20.2860939#map=18/63.7803023/20.2860939,coordinate_fallback,,,anordningar
33770532,30417851,Informationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Starrberget (2020946),2020946,,,"{""OBJECTID"": 33770532, ""ANORDNING_ID"": ""30417851"", ""ANORDNINGNAMN"": ""Informationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Starrberget (2020946)"", ""SKYDDATOMRADE_ID"": ""2020946"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",19.77161102356389,63.94153973546307,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=63.9415397&mlon=19.7716110#map=18/63.9415397/19.7716110,coordinate_fallback,,,anordningar
33773422,30417833,Infoskylt Naturreservat,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Markbackarna (2004496),2004496,,,"{""OBJECTID"": 33773422, ""ANORDNING_ID"": ""30417833"", ""ANORDNINGNAMN"": ""Infoskylt Naturreservat"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Markbackarna (2004496)"", ""SKYDDATOMRADE_ID"": ""2004496"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.850470514197388,60.68946417655313,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.6894642&mlon=12.8504705#map=18/60.6894642/12.8504705,coordinate_fallback,,,anordningar
33778247,30417831,Infoskylt Naturreservat,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Mammasberg (2013965),2013965,,,"{""OBJECTID"": 33778247, ""ANORDNING_ID"": ""30417831"", ""ANORDNINGNAMN"": ""Infoskylt Naturreservat"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Mammasberg (2013965)"", ""SKYDDATOMRADE_ID"": ""2013965"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.639304205084308,60.62880748666499,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.6288075&mlon=12.6393042#map=18/60.6288075/12.6393042,coordinate_fallback,,,anordningar
33785037,30417806,Infoskylt Naturreservat,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Lövbergsknölen (2014559),2014559,,,"{""OBJECTID"": 33785037, ""ANORDNING_ID"": ""30417806"", ""ANORDNINGNAMN"": ""Infoskylt Naturreservat"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": "">20-50 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Lövbergsknölen (2014559)"", ""SKYDDATOMRADE_ID"": ""2014559"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.603438395079252,60.843462766806766,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.8434628&mlon=12.6034384#map=18/60.8434628/12.6034384,coordinate_fallback,,,anordningar
33779702,30417799,Infoskylt Naturreservat,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Krokolaknölen (2010911),2010911,,,"{""OBJECTID"": 33779702, ""ANORDNING_ID"": ""30417799"", ""ANORDNINGNAMN"": ""Infoskylt Naturreservat"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Krokolaknölen (2010911)"", ""SKYDDATOMRADE_ID"": ""2010911"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",12.64071759075443,60.792145862840194,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.7921459&mlon=12.6407176#map=18/60.7921459/12.6407176,coordinate_fallback,,,anordningar
33785188,30417640,Infotavla Nisstäppa,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Trolldalen (2002054),2002054,,,"{""OBJECTID"": 33785188, ""ANORDNING_ID"": ""30417640"", ""ANORDNINGNAMN"": ""Infotavla Nisstäppa"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Trolldalen (2002054)"", ""SKYDDATOMRADE_ID"": ""2002054"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.076664404855501,60.5254563493064,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5254563&mlon=15.0766644#map=18/60.5254563/15.0766644,coordinate_fallback,,,anordningar
33780899,30417606,Infotavla Myran,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Trolldalen (2002054),2002054,,,"{""OBJECTID"": 33780899, ""ANORDNING_ID"": ""30417606"", ""ANORDNINGNAMN"": ""Infotavla Myran"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Trolldalen (2002054)"", ""SKYDDATOMRADE_ID"": ""2002054"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.081580041958222,60.525517496064914,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5255175&mlon=15.0815800#map=18/60.5255175/15.0815800,coordinate_fallback,,,anordningar
33773247,30417605,Infotavla Trolltjärn,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Trolldalen (2002054),2002054,,,"{""OBJECTID"": 33773247, ""ANORDNING_ID"": ""30417605"", ""ANORDNINGNAMN"": ""Infotavla Trolltjärn"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Trolldalen (2002054)"", ""SKYDDATOMRADE_ID"": ""2002054"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.060272514955459,60.52118182375079,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5211818&mlon=15.0602725#map=18/60.5211818/15.0602725,coordinate_fallback,,,anordningar
33777857,30417602,Infotavla Sågen,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Trolldalen (2002054),2002054,,,"{""OBJECTID"": 33777857, ""ANORDNING_ID"": ""30417602"", ""ANORDNINGNAMN"": ""Infotavla Sågen"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Trolldalen (2002054)"", ""SKYDDATOMRADE_ID"": ""2002054"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.084639341128291,60.531959729677126,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.5319597&mlon=15.0846393#map=18/60.5319597/15.0846393,coordinate_fallback,,,anordningar
33777507,30417598,Reservatsinformationsskylt,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Båsbergen (2005637),2005637,,,"{""OBJECTID"": 33777507, ""ANORDNING_ID"": ""30417598"", ""ANORDNINGNAMN"": ""Reservatsinformationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Båsbergen (2005637)"", ""SKYDDATOMRADE_ID"": ""2005637"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.773372817774815,59.24181067465183,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.2418107&mlon=14.7733728#map=18/59.2418107/14.7733728,coordinate_fallback,,,anordningar
33777505,30417594,Reservatsinformationsskylt,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Båsbergen (2005637),2005637,,,"{""OBJECTID"": 33777505, ""ANORDNING_ID"": ""30417594"", ""ANORDNINGNAMN"": ""Reservatsinformationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Båsbergen (2005637)"", ""SKYDDATOMRADE_ID"": ""2005637"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.768208573856572,59.24334813170805,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.2433481&mlon=14.7682086#map=18/59.2433481/14.7682086,coordinate_fallback,,,anordningar
33777503,30417589,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Torhamns udde (2000070),2000070,,,"{""OBJECTID"": 33777503, ""ANORDNING_ID"": ""30417589"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Torhamns udde (2000070)"", ""SKYDDATOMRADE_ID"": ""2000070"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",15.841715717372375,56.0803844741781,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=56.0803845&mlon=15.8417157#map=18/56.0803845/15.8417157,coordinate_fallback,,,anordningar
33784179,30417582,Reservatsinformatinsskylt,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Fiskartorpets ekhage (2005634),2005634,,,"{""OBJECTID"": 33784179, ""ANORDNING_ID"": ""30417582"", ""ANORDNINGNAMN"": ""Reservatsinformatinsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Fiskartorpets ekhage (2005634)"", ""SKYDDATOMRADE_ID"": ""2005634"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.823731334343574,59.106348844969745,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.1063488&mlon=14.8237313#map=18/59.1063488/14.8237313,coordinate_fallback,,,anordningar
33783946,30417577,Reservatsinformationsskylt,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Kråksjöåsen-Kojemossen (2000246),2000246,,,"{""OBJECTID"": 33783946, ""ANORDNING_ID"": ""30417577"", ""ANORDNINGNAMN"": ""Reservatsinformationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Kråksjöåsen-Kojemossen (2000246)"", ""SKYDDATOMRADE_ID"": ""2000246"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.597647986579616,58.870986026861026,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.8709860&mlon=14.5976480#map=18/58.8709860/14.5976480,coordinate_fallback,,,anordningar
33783944,30417574,Reservatsinformationsskylt,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Kråksjöåsen-Kojemossen (2000246),2000246,,,"{""OBJECTID"": 33783944, ""ANORDNING_ID"": ""30417574"", ""ANORDNINGNAMN"": ""Reservatsinformationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Kråksjöåsen-Kojemossen (2000246)"", ""SKYDDATOMRADE_ID"": ""2000246"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.576990999140774,58.888160809910275,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.8881608&mlon=14.5769910#map=18/58.8881608/14.5769910,coordinate_fallback,,,anordningar
33779193,30417571,Reservatsinformationsskylt,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Kråksjöåsen-Kojemossen (2000246),2000246,,,"{""OBJECTID"": 33779193, ""ANORDNING_ID"": ""30417571"", ""ANORDNINGNAMN"": ""Reservatsinformationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Kråksjöåsen-Kojemossen (2000246)"", ""SKYDDATOMRADE_ID"": ""2000246"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.578238623137967,58.892588204554684,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.8925882&mlon=14.5782386#map=18/58.8925882/14.5782386,coordinate_fallback,,,anordningar
33772657,30417553,Reservatsinformationstavla,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Tjuråsen (2013526),2013526,,,"{""OBJECTID"": 33772657, ""ANORDNING_ID"": ""30417553"", ""ANORDNINGNAMN"": ""Reservatsinformationstavla"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Tjuråsen (2013526)"", ""SKYDDATOMRADE_ID"": ""2013526"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.691446223366087,59.52504420368143,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=59.5250442&mlon=14.6914462#map=18/59.5250442/14.6914462,coordinate_fallback,,,anordningar
33786673,30417546,Reservatsinformationsskylt,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Torpadalen (2002843),2002843,,,"{""OBJECTID"": 33786673, ""ANORDNING_ID"": ""30417546"", ""ANORDNINGNAMN"": ""Reservatsinformationsskylt"", ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Torpadalen (2002843)"", ""SKYDDATOMRADE_ID"": ""2002843"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",14.85478154076639,58.95294366722669,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=58.9529437&mlon=14.8547815#map=18/58.9529437/14.8547815,coordinate_fallback,,,anordningar
33783812,30417444,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Vällingudden (2001168),2001168,,,"{""OBJECTID"": 33783812, ""ANORDNING_ID"": ""30417444"", ""ANORDNINGNAMN"": null, ""TYP"": ""Information"", ""UNDERTYP"": ""Områdesskyddsinformation"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""NR"", ""SKYDDATOMRADE"": ""Vällingudden (2001168)"", ""SKYDDATOMRADE_ID"": ""2001168"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",16.739172768239865,60.72174140316665,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=60.7217414&mlon=16.7391728#map=18/60.7217414/16.7391728,coordinate_fallback,,,anordningar
33779447,30417341,Informationscentral i hamnområdet,Information,Information,,0,<= 20 meter,"N2000-SCI, NR","Trysunda (2000693), Trysunda (SE0710056)","2000693, SE0710056",,,"{""OBJECTID"": 33779447, ""ANORDNING_ID"": ""30417341"", ""ANORDNINGNAMN"": ""Informationscentral i hamnområdet"", ""TYP"": ""Information"", ""UNDERTYP"": ""Information"", ""BESKRIVNING"": null, ""NP"": 0, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""SKYDDSTYP_KOD"": ""N2000-SCI, NR"", ""SKYDDATOMRADE"": ""Trysunda (2000693), Trysunda (SE0710056)"", ""SKYDDATOMRADE_ID"": ""2000693, SE0710056"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null}",18.79116565001919,63.13866455178428,Point,0.0,0.0,https://www.openstreetmap.org/?mlat=63.1386646&mlon=18.7911657#map=18/63.1386646/18.7911657,coordinate_fallback,,,anordningar
