NVRID,NAMN,DATA_FRILUFTSLIV_PUBLICERAT,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
2048719,Sofieholmforsen,Nej,"{""NVRID"": ""2048719"", ""NAMN"": ""Sofieholmforsen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",17.063200012404298,61.60537324372517,Polygon,887.7807584664881,29747.164578658503,https://www.openstreetmap.org/?mlat=61.6053732&mlon=17.0632000#map=18/61.6053732/17.0632000,coordinate_fallback,,,publiceringsstatus
2001686,Sjulsberget,Ja,"{""NVRID"": ""2001686"", ""NAMN"": ""Sjulsberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.869591591030456,64.8718186196085,Polygon,13783.1114788974,7029235.085773652,https://www.openstreetmap.org/?mlat=64.8718186&mlon=16.8695916#map=18/64.8718186/16.8695916,coordinate_fallback,,,publiceringsstatus
2022809,Fräkentjärnarna,Nej,"{""NVRID"": ""2022809"", ""NAMN"": ""Fräkentjärnarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.165990252258377,61.55762551394257,Polygon,6687.352776805345,1040471.3052291904,https://www.openstreetmap.org/?mlat=61.5576255&mlon=15.1659903#map=18/61.5576255/15.1659903,coordinate_fallback,,,publiceringsstatus
2005103,Rågsäcken,Nej,"{""NVRID"": ""2005103"", ""NAMN"": ""Rågsäcken"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.160052627402752,59.464951770778704,Polygon,813.4844681129975,52053.4300349375,https://www.openstreetmap.org/?mlat=59.4649518&mlon=16.1600526#map=18/59.4649518/16.1600526,coordinate_fallback,,,publiceringsstatus
2002178,Hamra ekhagar,Ja,"{""NVRID"": ""2002178"", ""NAMN"": ""Hamra ekhagar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.78810246234027,58.116932864024804,Polygon,7716.548913647716,258771.7579522459,https://www.openstreetmap.org/?mlat=58.1169329&mlon=15.7881025#map=18/58.1169329/15.7881025,coordinate_fallback,,,publiceringsstatus
2003660,"Finaflötarna, Stora ören m.fl., Kvarken m.fl.",Nej,"{""NVRID"": ""2003660"", ""NAMN"": ""Finaflötarna, Stora ören m.fl., Kvarken m.fl."", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.691755225893655,56.06878653341395,MultiPolygon,4971.704519555089,424297.59650938015,https://www.openstreetmap.org/?mlat=56.0687865&mlon=15.6917552#map=18/56.0687865/15.6917552,coordinate_fallback,,,publiceringsstatus
2000496,Meåforsen,Ja,"{""NVRID"": ""2000496"", ""NAMN"": ""Meåforsen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.653910302912102,63.30972269250941,Polygon,5543.066867170243,555800.1511760899,https://www.openstreetmap.org/?mlat=63.3097227&mlon=16.6539103#map=18/63.3097227/16.6539103,coordinate_fallback,,,publiceringsstatus
2000989,Svedberga kulle,Ja,"{""NVRID"": ""2000989"", ""NAMN"": ""Svedberga kulle"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",12.704197139728905,56.16555502857867,Polygon,5911.491980100783,1094667.7296479782,https://www.openstreetmap.org/?mlat=56.1655550&mlon=12.7041971#map=18/56.1655550/12.7041971,coordinate_fallback,,,publiceringsstatus
2003518,"Holmahall, Källholmen, Nederby",Nej,"{""NVRID"": ""2003518"", ""NAMN"": ""Holmahall, Källholmen, Nederby"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.100877602309003,57.19451491392509,Polygon,3.140344321145342,0.7841428392633827,https://www.openstreetmap.org/?mlat=57.1945149&mlon=14.1008776#map=18/57.1945149/14.1008776,coordinate_fallback,,,publiceringsstatus
2014875,Skallvattenberget,Ja,"{""NVRID"": ""2014875"", ""NAMN"": ""Skallvattenberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.88374079551759,64.08829653122223,Polygon,5022.805025061,986900.925632943,https://www.openstreetmap.org/?mlat=64.0882965&mlon=16.8837408#map=18/64.0882965/16.8837408,coordinate_fallback,,,publiceringsstatus
2003801,Flyttblocken Guttamålaoxarna,Nej,"{""NVRID"": ""2003801"", ""NAMN"": ""Flyttblocken Guttamålaoxarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.461125922326639,56.39247213243763,MultiPolygon,6.280688645385227,1.568285680068582,https://www.openstreetmap.org/?mlat=56.3924721&mlon=15.4611259#map=18/56.3924721/15.4611259,coordinate_fallback,,,publiceringsstatus
2001384,Vista kulle,Ja,"{""NVRID"": ""2001384"", ""NAMN"": ""Vista kulle"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.272677250302216,57.855421784279656,Polygon,1622.3014221924884,139317.55775097362,https://www.openstreetmap.org/?mlat=57.8554218&mlon=14.2726773#map=18/57.8554218/14.2726773,coordinate_fallback,,,publiceringsstatus
2027289,Vuollerimskogen,Nej,"{""NVRID"": ""2027289"", ""NAMN"": ""Vuollerimskogen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",20.62164443683161,66.4374941129615,Polygon,3012.166086887649,247038.9397946611,https://www.openstreetmap.org/?mlat=66.4374941&mlon=20.6216444#map=18/66.4374941/20.6216444,coordinate_fallback,,,publiceringsstatus
2059884,Kugghällen,Nej,"{""NVRID"": ""2059884"", ""NAMN"": ""Kugghällen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.94709444588843,58.468783101045354,Polygon,173.94997613895816,1474.1541424962277,https://www.openstreetmap.org/?mlat=58.4687831&mlon=16.9470944#map=18/58.4687831/16.9470944,coordinate_fallback,,,publiceringsstatus
2001396,Långängen-Elfvik,Nej,"{""NVRID"": ""2001396"", ""NAMN"": ""Långängen-Elfvik"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",18.20984662465808,59.36464199040151,MultiPolygon,37294.19472158425,7020683.0130312,https://www.openstreetmap.org/?mlat=59.3646420&mlon=18.2098466#map=18/59.3646420/18.2098466,coordinate_fallback,,,publiceringsstatus
2040281,Härlingstorp,Nej,"{""NVRID"": ""2040281"", ""NAMN"": ""Härlingstorp"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.199636265544505,58.24903673399612,Polygon,3.140344323426576,0.7841428404028328,https://www.openstreetmap.org/?mlat=58.2490367&mlon=13.1996363#map=18/58.2490367/13.1996363,coordinate_fallback,,,publiceringsstatus
2046172,Höghult södra,Nej,"{""NVRID"": ""2046172"", ""NAMN"": ""Höghult södra"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.461145965904885,57.24544230398274,Polygon,2167.9053509490927,143666.4154826467,https://www.openstreetmap.org/?mlat=57.2454423&mlon=15.4611460#map=18/57.2454423/15.4611460,coordinate_fallback,,,publiceringsstatus
2001463,Tåkern,Ja,"{""NVRID"": ""2001463"", ""NAMN"": ""Tåkern"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.813108824443187,58.35198541046254,Polygon,42928.62285488714,54208875.91950807,https://www.openstreetmap.org/?mlat=58.3519854&mlon=14.8131088#map=18/58.3519854/14.8131088,coordinate_fallback,,,publiceringsstatus
2003067,Brandbärsberget,Ja,"{""NVRID"": ""2003067"", ""NAMN"": ""Brandbärsberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",17.190261691391946,64.22026613399204,Polygon,5084.374610017152,1036681.2212309517,https://www.openstreetmap.org/?mlat=64.2202661&mlon=17.1902617#map=18/64.2202661/17.1902617,coordinate_fallback,,,publiceringsstatus
2049180,Norr Skålö,Ja,"{""NVRID"": ""2049180"", ""NAMN"": ""Norr Skålö"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.312528639625103,60.59084106726624,Polygon,3621.2041746207155,367620.75896772015,https://www.openstreetmap.org/?mlat=60.5908411&mlon=14.3125286#map=18/60.5908411/14.3125286,coordinate_fallback,,,publiceringsstatus
2051039,Farbergskärret,Ja,"{""NVRID"": ""2051039"", ""NAMN"": ""Farbergskärret"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.147345086685515,57.64569965796548,Polygon,12349.879824608268,1547208.9342389612,https://www.openstreetmap.org/?mlat=57.6456997&mlon=14.1473451#map=18/57.6456997/14.1473451,coordinate_fallback,,,publiceringsstatus
2011864,Ek,Nej,"{""NVRID"": ""2011864"", ""NAMN"": ""Ek"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.170626114365252,56.495364938247576,Polygon,3.140344322973367,0.7841428401805086,https://www.openstreetmap.org/?mlat=56.4953649&mlon=16.1706261#map=18/56.4953649/16.1706261,coordinate_fallback,,,publiceringsstatus
2026969,Styggmurarna,Ja,"{""NVRID"": ""2026969"", ""NAMN"": ""Styggmurarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",17.268162163624144,60.55306990174008,Polygon,9613.689761377962,1325886.3842480194,https://www.openstreetmap.org/?mlat=60.5530699&mlon=17.2681622#map=18/60.5530699/17.2681622,coordinate_fallback,,,publiceringsstatus
2000224,Tomta hagar,Ja,"{""NVRID"": ""2000224"", ""NAMN"": ""Tomta hagar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.057673144712714,59.04758685264914,Polygon,2671.4510283774116,180687.63303092666,https://www.openstreetmap.org/?mlat=59.0475869&mlon=15.0576731#map=18/59.0475869/15.0576731,coordinate_fallback,,,publiceringsstatus
2012466,Gersebacken 1:18,Ja,"{""NVRID"": ""2012466"", ""NAMN"": ""Gersebacken 1:18"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.345441224988365,58.745609528181895,Polygon,503.99467703971015,11392.282845487438,https://www.openstreetmap.org/?mlat=58.7456095&mlon=14.3454412#map=18/58.7456095/14.3454412,coordinate_fallback,,,publiceringsstatus
2002294,Norrholmen,Ja,"{""NVRID"": ""2002294"", ""NAMN"": ""Norrholmen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",18.88621182231399,59.31610556646141,Polygon,1340.425473858325,91670.51390924702,https://www.openstreetmap.org/?mlat=59.3161056&mlon=18.8862118#map=18/59.3161056/18.8862118,coordinate_fallback,,,publiceringsstatus
2011429,Germanneskär,Nej,"{""NVRID"": ""2011429"", ""NAMN"": ""Germanneskär"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.543049859653866,57.29946082276036,Polygon,1096.1152818173568,92343.69797507054,https://www.openstreetmap.org/?mlat=57.2994608&mlon=16.5430499#map=18/57.2994608/16.5430499,coordinate_fallback,,,publiceringsstatus
2014972,Grönkulla,Ja,"{""NVRID"": ""2014972"", ""NAMN"": ""Grönkulla"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.468020569554003,58.578010437660126,Polygon,2661.9343728545105,214930.0482719021,https://www.openstreetmap.org/?mlat=58.5780104&mlon=15.4680206#map=18/58.5780104/15.4680206,coordinate_fallback,,,publiceringsstatus
2004914,"En ek, Byvärma 1:7",Nej,"{""NVRID"": ""2004914"", ""NAMN"": ""En ek, Byvärma 1:7"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.126050897757747,56.669291156962394,Polygon,3.1403443216512352,0.7841428395130532,https://www.openstreetmap.org/?mlat=56.6692912&mlon=14.1260509#map=18/56.6692912/14.1260509,coordinate_fallback,,,publiceringsstatus
2001530,Domedejla mosse med omgivningar,Nej,"{""NVRID"": ""2001530"", ""NAMN"": ""Domedejla mosse med omgivningar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.0250555699042,55.73161429382651,Polygon,1890.6006416075518,111649.00692301952,https://www.openstreetmap.org/?mlat=55.7316143&mlon=13.0250556#map=18/55.7316143/13.0250556,coordinate_fallback,,,publiceringsstatus
2042946,Byggningaån,Nej,"{""NVRID"": ""2042946"", ""NAMN"": ""Byggningaån"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.855175770686682,61.77967519746186,Polygon,7896.026238792423,900009.3738714261,https://www.openstreetmap.org/?mlat=61.7796752&mlon=12.8551758#map=18/61.7796752/12.8551758,coordinate_fallback,,,publiceringsstatus
2064405,Jeppmakullarna,Nej,"{""NVRID"": ""2064405"", ""NAMN"": ""Jeppmakullarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",17.2428299801008,64.81800243616622,Polygon,5545.64835894807,1442917.6411050763,https://www.openstreetmap.org/?mlat=64.8180024&mlon=17.2428300#map=18/64.8180024/17.2428300,coordinate_fallback,,,publiceringsstatus
2000411,Hjoåns dalgång,Ja,"{""NVRID"": ""2000411"", ""NAMN"": ""Hjoåns dalgång"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.271944844077668,58.307168441430925,Polygon,6657.934421062835,210284.50745069588,https://www.openstreetmap.org/?mlat=58.3071684&mlon=14.2719448#map=18/58.3071684/14.2719448,coordinate_fallback,,,publiceringsstatus
2001917,Furholmen,Ja,"{""NVRID"": ""2001917"", ""NAMN"": ""Furholmen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",17.60895807559663,58.93128956857487,Polygon,2939.2695020095416,230035.88688567947,https://www.openstreetmap.org/?mlat=58.9312896&mlon=17.6089581#map=18/58.9312896/17.6089581,coordinate_fallback,,,publiceringsstatus
2002162,Gillbergasjön,Ja,"{""NVRID"": ""2002162"", ""NAMN"": ""Gillbergasjön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",12.783415954757503,59.3080741092288,Polygon,7915.985013610979,2395378.2746459367,https://www.openstreetmap.org/?mlat=59.3080741&mlon=12.7834160#map=18/59.3080741/12.7834160,coordinate_fallback,,,publiceringsstatus
2047238,Vårvsberget,Ja,"{""NVRID"": ""2047238"", ""NAMN"": ""Vårvsberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.046500264485264,63.200335333658664,Polygon,7240.672838607266,1166961.7893952045,https://www.openstreetmap.org/?mlat=63.2003353&mlon=16.0465003#map=18/63.2003353/16.0465003,coordinate_fallback,,,publiceringsstatus
2004598,Färjansö,Ja,"{""NVRID"": ""2004598"", ""NAMN"": ""Färjansö"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.025914061409985,57.058132438925334,Polygon,5285.95776323536,1329752.4513942597,https://www.openstreetmap.org/?mlat=57.0581324&mlon=14.0259141#map=18/57.0581324/14.0259141,coordinate_fallback,,,publiceringsstatus
2025660,Buskö,Nej,"{""NVRID"": ""2025660"", ""NAMN"": ""Buskö"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.932882045557232,57.22512666564628,Polygon,909.2378457400366,62159.11136999396,https://www.openstreetmap.org/?mlat=57.2251267&mlon=12.9328820#map=18/57.2251267/12.9328820,coordinate_fallback,,,publiceringsstatus
2001185,Kölberget,Nej,"{""NVRID"": ""2001185"", ""NAMN"": ""Kölberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.651642697096275,61.186069760661674,Polygon,3612.4627935770454,415450.18462136074,https://www.openstreetmap.org/?mlat=61.1860698&mlon=16.6516427#map=18/61.1860698/16.6516427,coordinate_fallback,,,publiceringsstatus
2040247,Kärra 2:1,Nej,"{""NVRID"": ""2040247"", ""NAMN"": ""Kärra 2:1"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.316493438656856,57.83313380574341,MultiPolygon,6.280688645363595,1.5682856800623715,https://www.openstreetmap.org/?mlat=57.8331338&mlon=13.3164934#map=18/57.8331338/13.3164934,coordinate_fallback,,,publiceringsstatus
2052763,Plintsberg,Nej,"{""NVRID"": ""2052763"", ""NAMN"": ""Plintsberg"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.016454202276062,60.80572171425821,Polygon,2992.6159257379245,252728.8190521861,https://www.openstreetmap.org/?mlat=60.8057217&mlon=15.0164542#map=18/60.8057217/15.0164542,coordinate_fallback,,,publiceringsstatus
2040194,Orrevik 1:7,Nej,"{""NVRID"": ""2040194"", ""NAMN"": ""Orrevik 1:7"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.638694042962461,58.27819020433958,Polygon,3.1403443233792654,0.7841428403833912,https://www.openstreetmap.org/?mlat=58.2781902&mlon=11.6386940#map=18/58.2781902/11.6386940,coordinate_fallback,,,publiceringsstatus
2066683,Äskekärr 1:2 (ek),Nej,"{""NVRID"": ""2066683"", ""NAMN"": ""Äskekärr 1:2 (ek)"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.378946183077591,57.475948225882455,Polygon,94.52353640441302,709.1949728876053,https://www.openstreetmap.org/?mlat=57.4759482&mlon=12.3789462#map=18/57.4759482/12.3789462,coordinate_fallback,,,publiceringsstatus
2045638,Lugnås gamla byäng,Nej,"{""NVRID"": ""2045638"", ""NAMN"": ""Lugnås gamla byäng"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.712052212954768,58.61042688270069,MultiPolygon,2527.053531098828,196974.46212026608,https://www.openstreetmap.org/?mlat=58.6104269&mlon=13.7120522#map=18/58.6104269/13.7120522,coordinate_fallback,,,publiceringsstatus
2002855,Åbojen,Nej,"{""NVRID"": ""2002855"", ""NAMN"": ""Åbojen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",21.478422605598798,66.17911643528319,Polygon,5713.73598015202,1151475.6800607087,https://www.openstreetmap.org/?mlat=66.1791164&mlon=21.4784226#map=18/66.1791164/21.4784226,coordinate_fallback,,,publiceringsstatus
2042570,Varshultamyren,Ja,"{""NVRID"": ""2042570"", ""NAMN"": ""Varshultamyren"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",13.280078299967352,56.202935134246886,Polygon,7586.960444948829,1540430.5800332406,https://www.openstreetmap.org/?mlat=56.2029351&mlon=13.2800783#map=18/56.2029351/13.2800783,coordinate_fallback,,,publiceringsstatus
2000942,Älvåsen,Ja,"{""NVRID"": ""2000942"", ""NAMN"": ""Älvåsen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.75162769346921,62.05662733972228,Polygon,13573.58135793999,4389497.717544785,https://www.openstreetmap.org/?mlat=62.0566273&mlon=16.7516277#map=18/62.0566273/16.7516277,coordinate_fallback,,,publiceringsstatus
2014829,Västra Gangsjajaure,Nej,"{""NVRID"": ""2014829"", ""NAMN"": ""Västra Gangsjajaure"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",18.727003640612963,65.98611712126714,Polygon,10241.584720811452,3037900.7551816786,https://www.openstreetmap.org/?mlat=65.9861171&mlon=18.7270036#map=18/65.9861171/18.7270036,coordinate_fallback,,,publiceringsstatus
2011778,Ek,Nej,"{""NVRID"": ""2011778"", ""NAMN"": ""Ek"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.142192763443113,56.48613439755885,MultiPolygon,12.56137728881921,3.136571359166261,https://www.openstreetmap.org/?mlat=56.4861344&mlon=16.1421928#map=18/56.4861344/16.1421928,coordinate_fallback,,,publiceringsstatus
2041361,Den sydligaste av Vikholmarna i sjön Lelången,Nej,"{""NVRID"": ""2041361"", ""NAMN"": ""Den sydligaste av Vikholmarna i sjön Lelången"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.913641118668222,59.30141819694076,Polygon,909.4070555432363,62021.550653839346,https://www.openstreetmap.org/?mlat=59.3014182&mlon=11.9136411#map=18/59.3014182/11.9136411,coordinate_fallback,,,publiceringsstatus
2001246,Isovaara,Ja,"{""NVRID"": ""2001246"", ""NAMN"": ""Isovaara"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",23.62895538455669,66.37621719591063,Polygon,6499.24573964266,2190253.6479892493,https://www.openstreetmap.org/?mlat=66.3762172&mlon=23.6289554#map=18/66.3762172/23.6289554,coordinate_fallback,,,publiceringsstatus
2046576,Berg-Annas berg,Ja,"{""NVRID"": ""2046576"", ""NAMN"": ""Berg-Annas berg"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.06565683865015,60.87562939136886,Polygon,2798.2988251731385,306163.3069271787,https://www.openstreetmap.org/?mlat=60.8756294&mlon=16.0656568#map=18/60.8756294/16.0656568,coordinate_fallback,,,publiceringsstatus
2044653,Karamossen,Nej,"{""NVRID"": ""2044653"", ""NAMN"": ""Karamossen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.601937375740908,58.92852048808683,Polygon,11908.071713560712,5117915.248584817,https://www.openstreetmap.org/?mlat=58.9285205&mlon=14.6019374#map=18/58.9285205/14.6019374,coordinate_fallback,,,publiceringsstatus
2062381,Nordanå,Nej,"{""NVRID"": ""2062381"", ""NAMN"": ""Nordanå"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",20.546518891723263,66.5365609491899,Polygon,2298.166676079257,175130.08934563497,https://www.openstreetmap.org/?mlat=66.5365609&mlon=20.5465189#map=18/66.5365609/20.5465189,coordinate_fallback,,,publiceringsstatus
2044070,Mossavikberget,Nej,"{""NVRID"": ""2044070"", ""NAMN"": ""Mossavikberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",21.73613796026274,66.24718303801103,Polygon,8507.218109942778,2270102.4320713556,https://www.openstreetmap.org/?mlat=66.2471830&mlon=21.7361380#map=18/66.2471830/21.7361380,coordinate_fallback,,,publiceringsstatus
2055263,"Gringelstad, en bok",Nej,"{""NVRID"": ""2055263"", ""NAMN"": ""Gringelstad, en bok"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.142776376227902,55.938960387601796,Polygon,3.1403443233379718,0.7841428403630364,https://www.openstreetmap.org/?mlat=55.9389604&mlon=14.1427764#map=18/55.9389604/14.1427764,coordinate_fallback,,,publiceringsstatus
2021585,Risvedens vildmark,Ja,"{""NVRID"": ""2021585"", ""NAMN"": ""Risvedens vildmark"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",12.322793373573095,57.982644234398244,Polygon,20087.535725529386,3804658.930194323,https://www.openstreetmap.org/?mlat=57.9826442&mlon=12.3227934#map=18/57.9826442/12.3227934,coordinate_fallback,,,publiceringsstatus
2002003,Hällarp,Ja,"{""NVRID"": ""2002003"", ""NAMN"": ""Hällarp"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",12.55970258747195,56.97934947325246,Polygon,479.55040673932194,12423.690286936047,https://www.openstreetmap.org/?mlat=56.9793495&mlon=12.5597026#map=18/56.9793495/12.5597026,coordinate_fallback,,,publiceringsstatus
2050262,Södra Finnöskogen,Ja,"{""NVRID"": ""2050262"", ""NAMN"": ""Södra Finnöskogen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.880595831293835,58.299411737280906,Polygon,2962.7833026764592,305869.69482862705,https://www.openstreetmap.org/?mlat=58.2994117&mlon=16.8805958#map=18/58.2994117/16.8805958,coordinate_fallback,,,publiceringsstatus
2055441,Lejaskogen,Nej,"{""NVRID"": ""2055441"", ""NAMN"": ""Lejaskogen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.083094147454588,59.647346557043015,Polygon,9367.723748675622,811658.293515368,https://www.openstreetmap.org/?mlat=59.6473466&mlon=15.0830941#map=18/59.6473466/15.0830941,coordinate_fallback,,,publiceringsstatus
2014284,Gillberga,Ja,"{""NVRID"": ""2014284"", ""NAMN"": ""Gillberga"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",19.013199994952377,59.731715677850204,Polygon,2850.745210988303,397436.50314489164,https://www.openstreetmap.org/?mlat=59.7317157&mlon=19.0132000#map=18/59.7317157/19.0132000,coordinate_fallback,,,publiceringsstatus
2011356,"Bussan, Skorvan och intlig öar Zon 1",Nej,"{""NVRID"": ""2011356"", ""NAMN"": ""Bussan, Skorvan och intlig öar Zon 1"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.7657591741454,57.65928361786045,Polygon,2374.191777828994,343852.2912663913,https://www.openstreetmap.org/?mlat=57.6592836&mlon=16.7657592#map=18/57.6592836/16.7657592,coordinate_fallback,,,publiceringsstatus
2005151,Sex ekar,Nej,"{""NVRID"": ""2005151"", ""NAMN"": ""Sex ekar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.48874419174898,59.58196192442673,MultiPolygon,6.280688645305792,1.568285680030305,https://www.openstreetmap.org/?mlat=59.5819619&mlon=16.4887442#map=18/59.5819619/16.4887442,coordinate_fallback,,,publiceringsstatus
2002066,Lortån,Nej,"{""NVRID"": ""2002066"", ""NAMN"": ""Lortån"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.171050980656107,60.47216966999587,Polygon,4616.025272390282,506732.85719498736,https://www.openstreetmap.org/?mlat=60.4721697&mlon=15.1710510#map=18/60.4721697/15.1710510,coordinate_fallback,,,publiceringsstatus
2001906,Bysjöholmarna,Ja,"{""NVRID"": ""2001906"", ""NAMN"": ""Bysjöholmarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.54609578291879,60.17330971229272,Polygon,1593.295342721988,110511.38877525344,https://www.openstreetmap.org/?mlat=60.1733097&mlon=16.5460958#map=18/60.1733097/16.5460958,coordinate_fallback,,,publiceringsstatus
2002696,Värnaby,Ja,"{""NVRID"": ""2002696"", ""NAMN"": ""Värnaby"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.147706235331682,56.508561179343246,Polygon,632.8231293960786,12890.467379973388,https://www.openstreetmap.org/?mlat=56.5085612&mlon=16.1477062#map=18/56.5085612/16.1477062,coordinate_fallback,,,publiceringsstatus
2000090,Stiby backe,Ja,"{""NVRID"": ""2000090"", ""NAMN"": ""Stiby backe"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.691854773570768,56.02119977772345,MultiPolygon,7535.713642441677,1314892.1109574486,https://www.openstreetmap.org/?mlat=56.0211998&mlon=14.6918548#map=18/56.0211998/14.6918548,coordinate_fallback,,,publiceringsstatus
2004982,Valaklint,Nej,"{""NVRID"": ""2004982"", ""NAMN"": ""Valaklint"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.544936907967044,57.10174637626765,Polygon,869.5457908021901,36545.05133152202,https://www.openstreetmap.org/?mlat=57.1017464&mlon=12.5449369#map=18/57.1017464/12.5449369,coordinate_fallback,,,publiceringsstatus
2000431,Galgberget,Ja,"{""NVRID"": ""2000431"", ""NAMN"": ""Galgberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",18.31256426780258,57.65296109451467,Polygon,6147.921930247828,551728.0550781238,https://www.openstreetmap.org/?mlat=57.6529611&mlon=18.3125643#map=18/57.6529611/18.3125643,coordinate_fallback,,,publiceringsstatus
2025617,Gyltrebrotten,Nej,"{""NVRID"": ""2025617"", ""NAMN"": ""Gyltrebrotten"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.181432922892427,58.416601474344375,Polygon,382.7394894630878,11582.769092013721,https://www.openstreetmap.org/?mlat=58.4166015&mlon=11.1814329#map=18/58.4166015/11.1814329,coordinate_fallback,,,publiceringsstatus
