NVRID,NAMN,DATA_FRILUFTSLIV_PUBLICERAT,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
2001678,Storrisbergsgrottorna,Ja,63.5950526,19.3792138,https://www.openstreetmap.org/?mlat=63.5950526&mlon=19.3792138#map=18/63.5950526/19.3792138,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5950526,19.3792138););out center;"
2061201,Ravnarp,Ja,56.4183161,13.8349556,https://www.openstreetmap.org/?mlat=56.4183161&mlon=13.8349556#map=18/56.4183161/13.8349556,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4183161,13.8349556););out center;"
2012116,Flyttblock,Nej,57.0543941,16.4426822,https://www.openstreetmap.org/?mlat=57.0543941&mlon=16.4426822#map=18/57.0543941/16.4426822,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0543941,16.4426822););out center;"
2045729,Borstaberget,Ja,65.0178143,19.8782916,https://www.openstreetmap.org/?mlat=65.0178143&mlon=19.8782916#map=18/65.0178143/19.8782916,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.0178143,19.8782916););out center;"
2002380,Tiafly,Ja,56.8260837,15.4787533,https://www.openstreetmap.org/?mlat=56.8260837&mlon=15.4787533#map=18/56.8260837/15.4787533,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.8260837,15.4787533););out center;"
2012823,"Blockören, Vallören, Västangrunden",Nej,65.5041597,22.4838296,https://www.openstreetmap.org/?mlat=65.5041597&mlon=22.4838296#map=18/65.5041597/22.4838296,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.5041597,22.4838296););out center;"
2001108,Hjälmö-Lådna,Nej,59.417558,18.7211111,https://www.openstreetmap.org/?mlat=59.417558&mlon=18.7211111#map=18/59.417558/18.7211111,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.417558,18.7211111););out center;"
2044938,Grannässkogen,Ja,62.7538669,18.0480486,https://www.openstreetmap.org/?mlat=62.7538669&mlon=18.0480486#map=18/62.7538669/18.0480486,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.7538669,18.0480486););out center;"
2010944,Kilafjället,Ja,59.2149048,12.6613439,https://www.openstreetmap.org/?mlat=59.2149048&mlon=12.6613439#map=18/59.2149048/12.6613439,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2149048,12.6613439););out center;"
2013524,Gällsjöhöjden,Ja,59.4710671,14.6367595,https://www.openstreetmap.org/?mlat=59.4710671&mlon=14.6367595#map=18/59.4710671/14.6367595,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4710671,14.6367595););out center;"
2010929,Törnsäter,Ja,58.5975532,13.4495495,https://www.openstreetmap.org/?mlat=58.5975532&mlon=13.4495495#map=18/58.5975532/13.4495495,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5975532,13.4495495););out center;"
2001766,Trolleflod,Ja,58.8345673,15.4039758,https://www.openstreetmap.org/?mlat=58.8345673&mlon=15.4039758#map=18/58.8345673/15.4039758,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8345673,15.4039758););out center;"
2001142,Vidingsöra,Nej,59.6390659,19.1890153,https://www.openstreetmap.org/?mlat=59.6390659&mlon=19.1890153#map=18/59.6390659/19.1890153,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6390659,19.1890153););out center;"
2004821,Ön Tärnehall i Bolmen,Nej,57.0058134,13.7958842,https://www.openstreetmap.org/?mlat=57.0058134&mlon=13.7958842#map=18/57.0058134/13.7958842,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0058134,13.7958842););out center;"
2046213,Grankullen,Ja,64.03552,17.1018717,https://www.openstreetmap.org/?mlat=64.03552&mlon=17.1018717#map=18/64.03552/17.1018717,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.03552,17.1018717););out center;"
2004384,2004162 (W-id) Tall,Nej,60.5106765,14.2400563,https://www.openstreetmap.org/?mlat=60.5106765&mlon=14.2400563#map=18/60.5106765/14.2400563,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.5106765,14.2400563););out center;"
2012440,Tiarp 5:7 och 1:3,Nej,58.1957142,13.7467498,https://www.openstreetmap.org/?mlat=58.1957142&mlon=13.7467498#map=18/58.1957142/13.7467498,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1957142,13.7467498););out center;"
2003101,Tomten Ålen nr 3,Nej,59.2844994,17.8434858,https://www.openstreetmap.org/?mlat=59.2844994&mlon=17.8434858#map=18/59.2844994/17.8434858,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2844994,17.8434858););out center;"
2001946,Grevensbergs domänreservat,Ja,60.124947,16.1211024,https://www.openstreetmap.org/?mlat=60.124947&mlon=16.1211024#map=18/60.124947/16.1211024,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.124947,16.1211024););out center;"
2012989,Figeholm,Ja,57.3773452,16.5412986,https://www.openstreetmap.org/?mlat=57.3773452&mlon=16.5412986#map=18/57.3773452/16.5412986,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.3773452,16.5412986););out center;"
2040184,Långenäs,Nej,57.6681088,12.1555499,https://www.openstreetmap.org/?mlat=57.6681088&mlon=12.1555499#map=18/57.6681088/12.1555499,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6681088,12.1555499););out center;"
2011371,Klämrumpan,Nej,57.6933689,16.7736802,https://www.openstreetmap.org/?mlat=57.6933689&mlon=16.7736802#map=18/57.6933689/16.7736802,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6933689,16.7736802););out center;"
2004608,Sörbobrotten,Ja,58.5171959,17.174143,https://www.openstreetmap.org/?mlat=58.5171959&mlon=17.174143#map=18/58.5171959/17.174143,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5171959,17.174143););out center;"
2004097,"Lind, Östra Born",Nej,59.9242183,14.9640945,https://www.openstreetmap.org/?mlat=59.9242183&mlon=14.9640945#map=18/59.9242183/14.9640945,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.9242183,14.9640945););out center;"
2000139,Molnsättra,Nej,59.4594107,17.8386435,https://www.openstreetmap.org/?mlat=59.4594107&mlon=17.8386435#map=18/59.4594107/17.8386435,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4594107,17.8386435););out center;"
2004600,Skogsklocka,Ja,59.1814259,17.1388244,https://www.openstreetmap.org/?mlat=59.1814259&mlon=17.1388244#map=18/59.1814259/17.1388244,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1814259,17.1388244););out center;"
2014383,Nötholmen,Nej,58.9409555,11.1550175,https://www.openstreetmap.org/?mlat=58.9409555&mlon=11.1550175#map=18/58.9409555/11.1550175,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.9409555,11.1550175););out center;"
2011419,"Musseklant, Mussan & intilliggande skär",Nej,57.6562741,16.7473318,https://www.openstreetmap.org/?mlat=57.6562741&mlon=16.7473318#map=18/57.6562741/16.7473318,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6562741,16.7473318););out center;"
2001564,Ramnakullabackarna,Ja,55.5626699,13.5690355,https://www.openstreetmap.org/?mlat=55.5626699&mlon=13.5690355#map=18/55.5626699/13.5690355,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.5626699,13.5690355););out center;"
2005153,Fårtallen,Nej,59.3524507,15.6651754,https://www.openstreetmap.org/?mlat=59.3524507&mlon=15.6651754#map=18/59.3524507/15.6651754,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3524507,15.6651754););out center;"
2003358,Dyvassö 1:5,Nej,59.6274846,18.7035041,https://www.openstreetmap.org/?mlat=59.6274846&mlon=18.7035041#map=18/59.6274846/18.7035041,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6274846,18.7035041););out center;"
2045893,Lilltuppen,Ja,60.8821179,15.6538716,https://www.openstreetmap.org/?mlat=60.8821179&mlon=15.6538716#map=18/60.8821179/15.6538716,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8821179,15.6538716););out center;"
2041254,Mårdberget,Ja,63.8659963,18.8144962,https://www.openstreetmap.org/?mlat=63.8659963&mlon=18.8144962#map=18/63.8659963/18.8144962,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.8659963,18.8144962););out center;"
2005590,Susehålsravinen,Ja,57.7382851,15.3725726,https://www.openstreetmap.org/?mlat=57.7382851&mlon=15.3725726#map=18/57.7382851/15.3725726,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7382851,15.3725726););out center;"
2003077,Bysholmen,Nej,60.0387398,18.8574854,https://www.openstreetmap.org/?mlat=60.0387398&mlon=18.8574854#map=18/60.0387398/18.8574854,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0387398,18.8574854););out center;"
2000686,Sundsjöåsen,Ja,62.6390104,16.8735438,https://www.openstreetmap.org/?mlat=62.6390104&mlon=16.8735438#map=18/62.6390104/16.8735438,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.6390104,16.8735438););out center;"
2013532,Årås,Nej,57.8856711,13.6455627,https://www.openstreetmap.org/?mlat=57.8856711&mlon=13.6455627#map=18/57.8856711/13.6455627,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8856711,13.6455627););out center;"
2041711,Öxnäs,Nej,57.8006651,11.9000959,https://www.openstreetmap.org/?mlat=57.8006651&mlon=11.9000959#map=18/57.8006651/11.9000959,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8006651,11.9000959););out center;"
2001877,Jägernåsen,Ja,59.070677,16.3179271,https://www.openstreetmap.org/?mlat=59.070677&mlon=16.3179271#map=18/59.070677/16.3179271,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.070677,16.3179271););out center;"
2040233,Floda 3:17,Nej,57.80622,12.3722867,https://www.openstreetmap.org/?mlat=57.80622&mlon=12.3722867#map=18/57.80622/12.3722867,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.80622,12.3722867););out center;"
2012094,Ek,Nej,57.9478862,16.4601801,https://www.openstreetmap.org/?mlat=57.9478862&mlon=16.4601801#map=18/57.9478862/16.4601801,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9478862,16.4601801););out center;"
2026249,Ödesdovra,Ja,58.9813354,14.9732594,https://www.openstreetmap.org/?mlat=58.9813354&mlon=14.9732594#map=18/58.9813354/14.9732594,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.9813354,14.9732594););out center;"
2061004,Harholmshällarna  norra,Nej,58.3664947,16.9234717,https://www.openstreetmap.org/?mlat=58.3664947&mlon=16.9234717#map=18/58.3664947/16.9234717,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3664947,16.9234717););out center;"
2014790,Tiadalen,Ja,62.0374653,15.6367657,https://www.openstreetmap.org/?mlat=62.0374653&mlon=15.6367657#map=18/62.0374653/15.6367657,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.0374653,15.6367657););out center;"
2054582,Grönhult,Ja,55.7775882,14.0146579,https://www.openstreetmap.org/?mlat=55.7775882&mlon=14.0146579#map=18/55.7775882/14.0146579,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.7775882,14.0146579););out center;"
2001835,Sandseleforsen,Ja,65.3165267,17.6409515,https://www.openstreetmap.org/?mlat=65.3165267&mlon=17.6409515#map=18/65.3165267/17.6409515,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.3165267,17.6409515););out center;"
2021327,Smälteryd,Nej,57.5374238,12.4136963,https://www.openstreetmap.org/?mlat=57.5374238&mlon=12.4136963#map=18/57.5374238/12.4136963,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.5374238,12.4136963););out center;"
2044376,Mariedalsån,Ja,58.4653282,13.4195949,https://www.openstreetmap.org/?mlat=58.4653282&mlon=13.4195949#map=18/58.4653282/13.4195949,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.4653282,13.4195949););out center;"
2025487,Lomö,Nej,57.6003019,12.9430324,https://www.openstreetmap.org/?mlat=57.6003019&mlon=12.9430324#map=18/57.6003019/12.9430324,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6003019,12.9430324););out center;"
2044064,Låjssa,Nej,66.7092592,20.5621842,https://www.openstreetmap.org/?mlat=66.7092592&mlon=20.5621842#map=18/66.7092592/20.5621842,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.7092592,20.5621842););out center;"
2004936,"Två ekar, stadsäga 1646, Hembygdsparken",Nej,56.8317865,13.9500323,https://www.openstreetmap.org/?mlat=56.8317865&mlon=13.9500323#map=18/56.8317865/13.9500323,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.8317865,13.9500323););out center;"
2049038,Sik,Ja,56.9986527,12.3312999,https://www.openstreetmap.org/?mlat=56.9986527&mlon=12.3312999#map=18/56.9986527/12.3312999,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9986527,12.3312999););out center;"
2025603,Holme sydväst Kollsboholmen,Nej,59.2134725,12.1276714,https://www.openstreetmap.org/?mlat=59.2134725&mlon=12.1276714#map=18/59.2134725/12.1276714,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2134725,12.1276714););out center;"
2004612,Stockholmshällen,Ja,59.1928853,16.302086,https://www.openstreetmap.org/?mlat=59.1928853&mlon=16.302086#map=18/59.1928853/16.302086,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1928853,16.302086););out center;"
2004472,Ek på Kyrkoherdebostället Skog,Nej,61.1651737,16.8248603,https://www.openstreetmap.org/?mlat=61.1651737&mlon=16.8248603#map=18/61.1651737/16.8248603,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.1651737,16.8248603););out center;"
2201717,Hällmyran,Nej,65.6345623,22.1929931,https://www.openstreetmap.org/?mlat=65.6345623&mlon=22.1929931#map=18/65.6345623/22.1929931,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.6345623,22.1929931););out center;"
2004268,2004034 (W-id) En ek,Nej,60.4372238,15.4516443,https://www.openstreetmap.org/?mlat=60.4372238&mlon=15.4516443#map=18/60.4372238/15.4516443,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4372238,15.4516443););out center;"
2025706,Gervikeskären,Ja,58.8644534,13.8930756,https://www.openstreetmap.org/?mlat=58.8644534&mlon=13.8930756#map=18/58.8644534/13.8930756,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8644534,13.8930756););out center;"
2054041,Norrboda-Kråkan,Nej,60.4982275,18.3769201,https://www.openstreetmap.org/?mlat=60.4982275&mlon=18.3769201#map=18/60.4982275/18.3769201,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4982275,18.3769201););out center;"
2001364,Holavedens urskog,Ja,58.1154353,14.976282,https://www.openstreetmap.org/?mlat=58.1154353&mlon=14.976282#map=18/58.1154353/14.976282,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1154353,14.976282););out center;"
2000672,Sör-Skirsjöberget,Ja,63.8591579,16.5838351,https://www.openstreetmap.org/?mlat=63.8591579&mlon=16.5838351#map=18/63.8591579/16.5838351,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.8591579,16.5838351););out center;"
2000710,Hölick,Ja,61.6271373,17.4721051,https://www.openstreetmap.org/?mlat=61.6271373&mlon=17.4721051#map=18/61.6271373/17.4721051,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.6271373,17.4721051););out center;"
2065002,Nybroskogen,Ja,58.0329625,15.2942208,https://www.openstreetmap.org/?mlat=58.0329625&mlon=15.2942208#map=18/58.0329625/15.2942208,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0329625,15.2942208););out center;"
2054325,Lohärads Prästgård,Nej,59.8132414,18.5593467,https://www.openstreetmap.org/?mlat=59.8132414&mlon=18.5593467#map=18/59.8132414/18.5593467,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8132414,18.5593467););out center;"
2003672,Åholmen,Nej,56.171146,15.4515653,https://www.openstreetmap.org/?mlat=56.171146&mlon=15.4515653#map=18/56.171146/15.4515653,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.171146,15.4515653););out center;"
2004062,"En, Rå",Nej,58.7123487,14.9644022,https://www.openstreetmap.org/?mlat=58.7123487&mlon=14.9644022#map=18/58.7123487/14.9644022,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7123487,14.9644022););out center;"
2058281,Björnhammarberget,Ja,64.2256453,15.1405071,https://www.openstreetmap.org/?mlat=64.2256453&mlon=15.1405071#map=18/64.2256453/15.1405071,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.2256453,15.1405071););out center;"
2001959,Vallda Sandö,Ja,57.4826656,11.9244141,https://www.openstreetmap.org/?mlat=57.4826656&mlon=11.9244141#map=18/57.4826656/11.9244141,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4826656,11.9244141););out center;"
2003803,Flyttblocken Pukes stua o Pukes,Nej,56.3048992,15.6062333,https://www.openstreetmap.org/?mlat=56.3048992&mlon=15.6062333#map=18/56.3048992/15.6062333,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3048992,15.6062333););out center;"
2031789,Mårbykärret,Nej,58.2661441,13.452223,https://www.openstreetmap.org/?mlat=58.2661441&mlon=13.452223#map=18/58.2661441/13.452223,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2661441,13.452223););out center;"
2000305,Kuggörarnas domänreservat,Ja,61.7025704,17.5140314,https://www.openstreetmap.org/?mlat=61.7025704&mlon=17.5140314#map=18/61.7025704/17.5140314,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.7025704,17.5140314););out center;"
2051601,Brantaberg-Oreberget,Nej,56.0862864,13.8805106,https://www.openstreetmap.org/?mlat=56.0862864&mlon=13.8805106#map=18/56.0862864/13.8805106,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0862864,13.8805106););out center;"
2014706,Horna grushåla,Ja,55.9338259,14.2611294,https://www.openstreetmap.org/?mlat=55.9338259&mlon=14.2611294#map=18/55.9338259/14.2611294,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.9338259,14.2611294););out center;"
2011301,En tall Åkerbo 1:1,Nej,58.5380703,15.6798364,https://www.openstreetmap.org/?mlat=58.5380703&mlon=15.6798364#map=18/58.5380703/15.6798364,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5380703,15.6798364););out center;"
2002271,Getterum,Ja,57.364554,17.0751083,https://www.openstreetmap.org/?mlat=57.364554&mlon=17.0751083#map=18/57.364554/17.0751083,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.364554,17.0751083););out center;"
2001152,Laggatorp,Nej,59.672564,17.9514866,https://www.openstreetmap.org/?mlat=59.672564&mlon=17.9514866#map=18/59.672564/17.9514866,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.672564,17.9514866););out center;"
2000339,Nötön-Åråsviken,Ja,59.0344404,14.0606598,https://www.openstreetmap.org/?mlat=59.0344404&mlon=14.0606598#map=18/59.0344404/14.0606598,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0344404,14.0606598););out center;"
2046454,Vivattnet,Ja,65.1358749,16.4204783,https://www.openstreetmap.org/?mlat=65.1358749&mlon=16.4204783#map=18/65.1358749/16.4204783,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.1358749,16.4204783););out center;"
2001286,Bergmyrberget,Nej,65.5172351,19.3714094,https://www.openstreetmap.org/?mlat=65.5172351&mlon=19.3714094#map=18/65.5172351/19.3714094,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.5172351,19.3714094););out center;"
2000219,Kalkberget,Ja,59.2920038,14.9123521,https://www.openstreetmap.org/?mlat=59.2920038&mlon=14.9123521#map=18/59.2920038/14.9123521,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2920038,14.9123521););out center;"
2000496,Meåforsen,Ja,63.3058401,16.6595846,https://www.openstreetmap.org/?mlat=63.3058401&mlon=16.6595846#map=18/63.3058401/16.6595846,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.3058401,16.6595846););out center;"
2000729,Bredmossen,Ja,58.6316947,11.6271048,https://www.openstreetmap.org/?mlat=58.6316947&mlon=11.6271048#map=18/58.6316947/11.6271048,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6316947,11.6271048););out center;"
2000964,Hallandsås nordsluttning,Ja,56.4162022,12.8785482,https://www.openstreetmap.org/?mlat=56.4162022&mlon=12.8785482#map=18/56.4162022/12.8785482,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4162022,12.8785482););out center;"
